Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria
20941,allopath,Noun,A practitioner of allopathy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practitioner,
20949,allopathist,Noun,A practitioner of allopathy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practitioner,
20953,allopathy,Noun,A conventional Western medical method or treatment., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method or treatment,
21046,alloreactivity,Noun,The reaction of a lymphocyte or antibody with an alloantigen.," cytology, immunology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
21254,allowable,Noun,permitted amount or activity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,amount or activity,
21312,alloyage,Noun,The act or art of alloying metals.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or art,
21433,allylation,Noun,Any reaction that introduces an allyl group., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
21441,allylboration,Noun,Any addition reaction in which an allyl group and a boronate are added across a double bond or triple bond, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,addition reaction,
21507,almadraba,Noun,A Mediterranean fishing technique for catching Atlantic bluefin tuna consisting of suspending nets in walls that guide the fish to a central net trap where they are caught for slaughter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,fishing technique,
21624,almost standards mode,Noun,"A technique used by some web browsers to maintain backward compatibility with older web pages, largely following the standards, but using different height calculations for certain elements.", Internet,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,
21689,alodyne,Noun,A chromic acid conversion process that leaves a corrosion-resistant film on aluminum surfaces,,"1996. The Do-It-Yourself 747[1]: Flush the alodyne off with tap water, let dry.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,acid conversion process,
21858,alpha-d-galactosidase,Noun,Any galactosidase that only hydrolyzes the alpha-d configuration of galactosides; a deficiency of this enzyme can lead to Fabry's disease, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,galactosidase,
21862,alpha-lactam,Noun,A lactam having a three-membered ring structure., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,lactam,
21870,alpha blending,Noun,A computer graphics technique that simulates translucency by combining colours., computing,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,computer graphics technique,
21924,alpha testing,Noun,A process where a software application approaching full functionality is made available to a group of sophisticated users.," software, testing",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
21963,alphabetisation,Noun,The act or process of arranging in alphabetical order.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
22021,alphamerics,Noun,alphanumeric characters,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characters,
22035,alphanumeric,Noun,An alphanumeric character,,"2014, Pierre M. Nugues, Language Processing with Perl and Prolog: Theories, Implementation, and Application, Springer (ISBN), page 268 Finally, alphanumerics are digits, uppercase letters, lowercase letters, or accented letters []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,character,
22047,alphaproteobacterium,Noun,Any proteobacterium of the class Alphaproteobacteria,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,proteobacterium,
22076,alphitomancy,Noun,"An Ancient Greek method of divination using barley meal, used for instance to reveal guilty parties; it entailed feeding a person or group barley meal, and judging those who felt no effects to be innocent, while judging those who felt indigestion to be guilty",,"1931, Lock translating de Givry Picture Museum of Sorcery: Aleuromancy and alphitomancy were almost analogous processes; cakes were made of wheat or barley flour which could not be swallowed by anyone guilty of a given misdeed.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
22152,alseroxylon,Noun,"A purified extract of the root of Rauvolfia serpentina, used as a norepinephrine reuptake inhibitor in the treatment of hypertension and angina pectoris and as a sedative in psychosis.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,extract,
22247,alteplase,Noun,"A particular tissue plasminogen activator, used to dissolve blood clots", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,tissue plasminogen activator,
22390,alternative RNA splicing,Noun,"A process by which the exons of the RNA produced by transcription of a gene (a primary gene transcript or pre-mRNA) are reconnected in multiple ways during RNA splicing, so as to allow production of multiple forms of protein from one gene.", genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
22400,alternative fact,Noun,"Something presented as a fact for reasons of political expediency; a fiction, a falsehood, a lie"," politics, media","[since the late 2010s] 2017 February 25, R. E. Guyson Mayers, A GUY""S VIEW: Season of discontent, in Barbados Advocate:They are creating their own facts, but one need not be in Government to create alternative facts. 2017 March 3, Private Sydney: Celebrities quick to present their own 'alternative facts', in The Sydney Morning Herald:According to Donald Trump we live in an era of ""fake news"" where his ""alternative facts"" should be swallowed whole, and without scrutiny. 2017 March 3, Chantal Hbert, It's not just Donald Trump who shifts the truth, Canada's politicians have been using alternative facts for years, in Toronto Star:Prime ministers have not been immune to spreading alternative facts. Synonym: counterknowledge",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,fact,
22413,alternative medicine,Noun,"Any of various medical methods and practices used in place of, or as well as, conventional medicine",,"2011 May 19, Think yourself better, in The Economist[1], ISSN 0013-0613:Unlike their conventional counterparts, practitioners of alternative medicine often excel at harnessing the placebo effect, says Dr Ernst. 2012 May 5, Liz Gooch, Australian Universities Defend Alternative-Medicine Teaching, in The New York Times[2], ISSN 0362-4331:Such courses involve so-called 'complementary or alternative medicine' masquerading as, and sitting side-by-side with, evidence-based health-related science courses, the letter said. It added that universities were risking their reputations by teaching courses like chiropractic, homeopathy, iridology and reflexology.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,methods and practices,
22433,alternativity,Noun,"A characteristic of something having alternative connotations, akin to the representation of choice between two or more possibilities.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristic,
22583,altruism,Noun,Action or behaviour that benefits another or others at some cost to the performer," biology, sociobiology","Synonym: philanthropy 2013 December 24, Laura Spinney, Goodwill hunting: Random ants of kindness, New Scientist, Altruism is a behaviour of an individual that benefits another at its own expense. [] She decided to investigate what motivates ants to undertake these dangerous missions, where they risk getting trapped themselves or, worse, eaten by predatory antlion larvae, which dig pits and lurk, semi-concealed, at the bottom with their jaws wide open. Such apparently selfless rescue behaviour is seen by many as one of the purest forms of altruism. [] Being nice to relatives is not pure altruism because they share your genes so, by helping them, you promote your own genetic heritage.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Action or behaviour,
22683,aluminography,Noun,"The art or process of producing, and printing from, aluminium plates, after the manner of ordinary lithography.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art or process,
22782,alveicin,Noun,A particular bacteriocin produced by the bacterium Hafnia alvei.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,bacteriocin,
22829,alveolization,Noun,The process or result of becoming alveolate,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or result,
23127,amateur hour,Noun,"A situation or activity in which the participants show a lack of skill, sound judgment, or professionalism"," chiefly US, idiomatic","1980, Alan Wolfe, Reflection on Trilaterialism and the Carter Administration: Changed World Realities vs. Vested Interests, in Holly Sklar, editor, Trilateralim: The Trilateral Commission and Elite Planning for World Management, Boston, Mass.: South End Press, ISBN, page 533:Two years into its first term the [Jimmy] Carter Administration developed a foreign policy that seems in perfect continuity with its six predecessors. [] Little change has taken place during what has been called ""the amateur hour"" except for a slight quickening of the Cold War pulse. 1993, Martha Banta, Soldiers of Fortune, in Taylored Lives: Narrative Productions in the Age of Taylor, Veblen, and Ford, Chicago, Ill.; London: University of Chicago Press, ISBN, page 59:The First World War may have brought, as Dos Passos maintained, an end to ""the bully amateur's world,"" but amateur hour was already closing down as American soldiers struggled up San Juan Hill. Three books written between 1897 and 1899 are flashes that streaked the sky at the moment ""the boy culture"" of volunteers was displaced (and absorbed) by the ""dirtywork"" of regulars committed to the culture of management. 2011 August 3, Frank Deford, NCAA: Still stalled by amateur hour thinking, in Morning Edition, NPR[1], archived from the original on 15 March 2017:Next week, at some place in Indianapolis where time has been instructed to stand still, Mark Emmert, president of the NCAA [National Collegiate Athletic Association], will convene what is being called, without irony, a ""retreat."" Assembled will be about 50 college presidents, pledged, it seems, to make sure that college athletics continue to remain firmly in the past, in the antiquated amateur hours. 2007 June 21, David Von Drehle, Will Rudys Get-tough image backfire?, in Time[2], archived from the original on 9 July 2014:""It's the kind of foul-up that suggests that his [Rudy Giuliani's] campaign team isn't functioning as well as it should,"" the G.O.P. source said. ""Presidential campaigns are not the time for amateur hour.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,situation or activity,
23137,amateurism,Noun,Amateur beliefs and practices generally.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,beliefs and practices,
23142,amateurship,Noun,The quality or character of an amateur,,"1837, The Athenaeum (page 863) This, perhaps, is the most valuable part of the collection to a student either in art or amateurship: but it would altogether shock our English taste, the modishest of any modern, which relishes nothing half so much as portraits of Right Honourables and Dishonourables []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,quality or character,
23466,ambiophonics,Noun,A technique using digital signal processing and two loudspeakers directly in front of the listener in order to improve reproduction of stereophonic and surround sound.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,
23467,ambiphilia,Noun,Teleiophilic attraction to both men and women.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,attraction,
23751,ambush journalism,Noun,"The tactic used by a news reporter who intercepts an uncooperative person in an unexpected place, such as a sidewalk or parking lot, in order to put questions to that individual and elicit spur-of-the-moment responses", journalism,"1995 Oct. 9, George Rush, ""Raging De Niro flips lid over vid,"" New York Daily News (retrieved 20 April 2014): De Niro spokesman Stan Rosenfield said the actor was the victim of a new breed of ""rat crew"" video paparazzi who provoke celebrities into scenes and then sell the footage to high-paying tabloid television shows. ""When our forefathers wrote the Constitution guaranteeing freedom of the press, they did not know about rat video packs who engage in ambush journalism,"" Rosenfield said. 2006 May 17, Alessandra Stanley, ""Gotcha! 'Dateline' Paves a Walk of Shame for Online Predators,"" New York Times (retrieved 20 April 2014): Television entrapment isn't new: the ""Dateline"" segments echo Mike Wallace's hidden-camera ambushes on ""60 Minutes"" in the 70's. . . . But the program's success seems to be inspiring others to try their own brand of ambush journalism. 2013 June 10, David Bauder, ""ABC's 'The Lookout' a new outlet for 'Nightline',"" Businessweek (retrieved 20 April 2014): Weir's quarry, Kevin Trudeau, complained about ""ambush journalism"" when the correspondent stopped him on a Zurich street.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,tactic,
24096,amicable suit,Noun,"An action to secure clarification on a point of law, in concord and in the mutual interest of the parties involved.", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action,
24137,amidation,Noun,"Reaction with, or formation of an amide", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Reaction,
24151,amidiniumation,Noun,"Reaction with, or formation of an amidinium cation", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Reaction,
24355,aminoalkylation,Noun,Any reaction that adds aminoalkyl groups, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24374,aminoarylation,Noun,A reaction that adds an aryl group and an amino group across a double bond, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24484,aminohydroxylation,Noun,Any addition reaction in which an amino and a hydroxyl group are added across a double bond or triple bond, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,addition reaction,
24526,aminomethylation,Noun,Any reaction that adds an aminomethyl group, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24554,aminooxygenation,Noun,Any reaction in which an amine and an oxygen radical are added across a double bond, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24559,aminopalladation,Noun,Any reaction that adds an amino group and a palladium atom across a double bond, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24849,ammoniation,Noun,"Treatment, or reaction with ammonia", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"Treatment , or reaction",
24914,ammonolysis,Noun,"Any reaction with ammonia, analogous to hydrolysis, in which a bond is broken and an NH2 group is appended to one fragment", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24927,ammoxidation,Noun,The reaction of ammonia and oxygen with any of several classes of organic compound, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
24979,amniocentesis,Noun,"A procedure for obtaining amniotic fluid from a pregnant animal, by inserting a hollow needle through the abdominal wall and into the amniotic sac", medicine,"Used in diagnosing possible genetic defects and/or obstetric complications. 1999, Matt Ridley, Genome, Harper Perennial 2004, p. 287: In most countries amniocentesis is now offered to perhaps even imposed on all older mothers, to check whether the foetus carries an extra chromosome.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,procedure,
24995,amnioinfusion,Noun,A method of thinning thick meconium that has passed into the amniotic fluid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
24997,amniomancy,Noun,Divination based on the characteristics of the amniotic sac at childbirth.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristics,
25201,amortizement,Noun,The act or process of amortizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
25287,ampelographer,Noun,A practitioner of ampelography.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practitioner,
25324,amperometry,Noun,An analytical technique that involves the continuous measurement of electric current during a reaction or titration, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,
25594,amphiregulin,Noun,A particular autocrine growth factor, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,autocrine growth factor,
25766,amplicant,Noun,A factor that amplifies a response.," chemistry, biology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,factor,
25782,amplification,Noun,"The act, or result of amplifying, enlarging, extending or adding.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"act , or result",
25783,amplification,Noun,"The act, or result of independently increasing some quantity, especially voltage, power or current.", physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"act , or result",
25785,amplification,Noun,The using of the polymerase chain reaction (PCR) for isolating and exponentially amplifying a fragment or sequence of DNA., genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,polymerase chain reaction,
25786,amplification,Noun,A procedure used in the nomenclature of complex organic compounds in which the superatoms of a basic structure (a phane) are replaced by cyclic structures (amplificants)., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,procedure,
25787,amplification,Noun,"A translation technique that involves adding content that is not present in the source text to the target text, usually to improve the fluency of the translation.", translation studies,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,translation technique,
25821,amplitude modulation,Noun,A method of sending information by modifying (modulating) the intensity (amplitude) of a carrier wave, radio,Synonym: AM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
25960,amusement,Noun,"An activity that is entertaining or amusing, such as dancing, gunning, or fishing", countable,"1813, Jane Austen, Pride and Prejudice:""What a charming amusement for young people this is, Mr. Darcy! There is nothing like dancing after all. I consider it as one of the first refinements of polished society."" 1843, Edgar Allan Poe, The Gold-Bug:His chief amusements were gunning and fishing, or sauntering along the beach and through the myrtles, in quest of shells or entomological specimens--his collection of the latter might have been envied by a Swammerdamm. 1919, L. Frank Baum, The Magic of Oz:The Cat was sour-tempered and grumpy, at first, but before they had journeyed far, the crystal creature had discovered a fine amusement. The long tails of the monkeys were constantly sticking through the bars of their cage, and when they did, the Glass Cat would slyly seize the tails in her paws and pull them.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,
26335,anaclasis,Noun,reflection or refraction of light or sound.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reflection or refraction,
26446,anaerolineacean,Noun,Any bacterium of the family Anaerolineaceae,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,bacterium,
26516,anagnosasthenia,Noun,A neurasthenic reaction brought on by reading., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
26604,anal sex,Noun,"A sexual activity involving stimulation of a sexual partners anus and/or rectum, especially by penetration",,"2010, S. S. Abdool Karim, Q. Abdool Karim, HIV/AIDS in South Africa (page 299) It is a common misconception that anal intercourse is an exclusively homosexual male practice. [] As elsewhere in Africa, little data exist on the role of anal sex in HIV acquisition in women in the general population []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,
26671,analloerotic,Noun,"lacking in sexual attraction to people of any gender but not necessarily to oneself 1997, Cornelis Dirk Doorn, Towards a gender identity theory of transsexualism, Vrije Universiteit, page 7: In the asexual or analloerotic transsexual autogynephilia does not lead to erotic attractions, either to women or to men.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,attraction,
26711,analogization,Noun,A process or act of analogizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or act,
26795,analyst,Noun,A practitioner of psychoanalysis., psychiatry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practitioner,
26836,analytification,Noun,The process or result of making something analytic., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or result,
26982,anaphylactic shock,Noun,"A severe and rapid systemic allergic reaction to an allergen, constricting the trachea and generalized vasodilation.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
26996,anaphylaxis,Noun,"A severe and rapid systemic allergic reaction to an allergen, causing a constriction of the trachea, preventing breathing; anaphylactic shock.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
27015,anaplerosis,Noun,An intermediate enzyme reaction that replaces a depleted vital compound., biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,enzyme reaction,
27037,anapophysis,Noun,An accessory process in many lumbar vertebrae., anatomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
27229,anasteemaphilia,Noun,A sexual attraction to significantly taller or shorter people.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,attraction,
27258,anastrephin,Noun,"The lactone (3aS,4R,7aS)-4-ethenyl-4,7a-dimethyl-3a,5,6,7-tetrahydro-3H-1-benzofuran-2-one present in the pheromone of some male fruit flies", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,lactone,
27347,anatomization,Noun,A process or act of anatomizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or act,
27480,anchimetamorphism,Noun,The process in which initial diagenesis is overtaken by metamorphosis, geology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
27558,anchoretism,Noun,The practice or mode of life of an anchorite.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practice or mode,
27565,anchoring,Noun,The act or means by which something is anchored or made firm,,"2012, Professor Christian Hermansen Cordua, Manifestoes and Transformations in the Early Modernist City, page 161:Stripped of its temporal anchorings, what remains of Geddes's thinking was its inactual or anachronic idealism, which often isolated him from his contemporaries []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or means,
27780,andragogy,Noun,The methods or techniques used to teach adults; adult education,,[from 20th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,methods or techniques,
