Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process
11346,reconnoitring,Noun,An act of reconnaissance,,"1809, William Duane, The American military library Circuits then are always made within the line of the troops, and it is in this particular, that circuits differ from discoveries and reconnoitrings.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11354,reconquest,Noun,"The act or process of conquering something again, such as a territory",,the reconquest of Spain,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11361,reconsecration,Noun,The act of reconsecrating; a second or subsequent consecration.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11376,reconsideration,Noun,the act of reconsidering or something reconsidered,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11410,reconstitution,Noun,The act of reconstituting,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11411,reconstitutionalization,Noun,The act or process of reconstitutionalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11419,reconstriction,Noun,The process of constricting again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11436,reconstruction,Noun,The act of restoring something to an earlier state,,The reconstruction of the medieval bridge began last year.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11471,reconsumption,Noun,The process of consuming again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11520,recontribution,Noun,The process of contributing an amount previously withdrawn back into the same fund., finance,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11606,recopying,Noun,The process of copying something again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11657,recordal,Noun,"The process of recording a document, making a public record; recordation", law,"1967, Mario Arrigucci, The Italian Trade Mark Law and Regulations, page 30:Judgements declaring the nullity, annulment, dissolution, rescission or revocation of a registered deed must be annotated in the margin of the recordal of the deed to which they refer. 1975, Stephen Pericles Ladas, Patents, Trademarks, and Related Rights, page 1138:Recordal or registration of trademark licenses is more recently required in a number of countries either with the Trademark Office or with other appointed authority for approval with respect to clauses which may be prohibited as improper or unlawful restraints. 2005, Ai Hong, China Intellectual Property Law Guide, page 48,802:The local recordal administration shall send its recordal comments and filing documents of the parties to the SIPO within 3 days after completion of the recordal procedures.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11661,recordation,Noun,The act of giving legal status to a document by making it an official public record, law,"Recordation by the Administrator of transfers of allowances shall amend automatically all applicable proposed or approved permit applications, compliance plans and permits. [42 U.S.C. 7651g]",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11709,recorporealization,Noun,The process of recorporealizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11736,recountal,Noun,Act of recounting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11774,recourse,Noun,The act of seeking assistance or advice,,"(Can we date this quote?) Sir H. Wotton Thus died this great peer, in a time of great recourse unto him and dependence upon him. (Can we date this quote?) Dryden Our last recourse is therefore to our art. 1912: Edgar Rice Burroughs, Tarzan of the Apes, Chapter 12 Tarzan would have liked to subdue the ugly beast without recourse to knife or arrows. So much had his great strength and agility increased in the period following his maturity that he had come to believe that he might master the redoubtable Terkoz in a hand to hand fight were it not for the terrible advantage the anthropoid's huge fighting fangs gave him over the poorly armed Tarzan. 1929, M. Barnard Eldershaw, A House Is Built, chapter VIII, section ii: Nor were the wool prospects much better. The pastoral industry, which had weathered the severe depression of the early forties by recourse to boiling down the sheep for their tallow, and was now firmly re-established as the staple industry of the colony, was threatened once more with eclipse.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11825,recovery,Noun,The act or process of regaining or repossession of something lost.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11892,recreational mathematics,Noun,"Any use of mathematics or logic whose primary purpose is recreation, though often with more serious characteristics.", mathematics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11921,recreolization,Noun,The process of recreolizing,,"2000, David McNeill, Language and Gesture, ISBN, page 366:The recreolization studies focus upon individual cases of recreolization within a broader population of deaf signers. 2002, Richard P. Meier Kearsy Cormier, Modality and Structure in Signed and Spoken Languages, ISBN, page 397:There is another possible factor behind the uniformity of verb agreement in all signed languages: recreolization (Fischer 1978; Gee and Kegl 1982; Gee and Goodhart 1988).",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11931,recriminalization,Noun,The act of recriminalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
11942,recrimination,Noun,The act of recriminating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12007,recruitment,Noun,A style or process of recruiting,,"2009, January 7, Pete Thamel, in Tebow and Bradford: Different Ways to Reach Summit[1]:Tebow's and Bradford's production and leadership are undeniable, but their recruitments, offenses and personalities are vastly different.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12073,rectification,Noun,The action or process of rectifying,,"the rectification of an error; the rectification of spirits 1847, Thomas De Quincey, Secret Societies, originally published in parts in Tait's Edinburgh Magazine, reprinted in 1863, Thomas De Quincey, Judas Iscariot and Other Writings, page 274, [] as after the rectification of his views, he was incapable of compromise with profounder shapes of error.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12224,reculturalization,Noun,The process of reculturalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12238,recumbence,Noun,"The act of leaning, resting, or reclining; the state of being recumbent.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12297,recurrency,Noun,The act of recurring; recurrence,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12323,recursion,Noun,The act of recurring.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12324,recursion,Noun,The act of defining an object (usually a function) in terms of that object itself, mathematics,"1988, Andrew Radford, Transformational grammar: a first course, Cambridge, UK: Cambridge University Press, page 128: However, we have still not achieved our goal of devising a finite set of rules which will generate an infinite set of sentence structures. In order to achieve this goal, we need to allow for the fact that natural languages typically have the property that they allow potentially infinite recursion of particular struc- tures. For example, one Clause can be embedded inside another indefinitely many times, [...] n! = n (n 1)! (for n 0) or 1 (for n = 0) defines the factorial function using recursion.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12375,recusal,Noun,An act of recusing; removing oneself from a decision/judgment because of a conflict of interest.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12387,recusation,Noun,The act of disqualifying a judge or jury in a specific case on the grounds of possible partiality or prejudice, law,(Can we find and add a quotation of Blackstone to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12395,recussion,Noun,The act of beating or striking back.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12396,recustomization,Noun,The act of customizing again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12415,recycle,Noun,An act of recycling,,"2011, C. P. Leslie Grady, Jr., Glen T. Daigger, Nancy G. Love, Biological Wastewater Treatment, Third Edition (page 189) First, there will be little reaction in the settler so that the concentrations of soluble constituents in the recycle stream are the same as those in the bioreactor. Because all soluble concentrations are the same, the recycle of soluble constituents around the system has no impact on system performance.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
12441,recyclization,Noun,The process of recyclizing., chemistry,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13109,redaction,Noun,The process of editing or censoring, uncountable,The Expense Claims made by Members of Parliament must be subject to redaction before publication under the Freedom of Information Act.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13272,redeal,Noun,The act of dealing playing cards again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13288,redeclaration,Noun,The act of redeclaring.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13304,redecoration,Noun,The act of redecorating,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13355,redeeming,Noun,An act of redemption.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13394,redelegation,Noun,Act of redelegating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13417,redelivery,Noun,The act or process of redelivering; a second or subsequent delivery.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13429,redemocratization,Noun,The process of making democratic again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13438,redemonstration,Noun,The act of demonstrating again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13441,redemption,Noun,The act of redeeming or something redeemed.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13476,redenomination,Noun,The process of redenominating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13488,redepiction,Noun,The act of redepicting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13496,redeployment,Noun,The act of redeploying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13522,redescent,Noun,The act of descending again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13538,redesignation,Noun,The act of redesignating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13554,redetachment,Noun,The act or process of redetaching.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13565,redetention,Noun,The act of redetaining.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13567,redetermination,Noun,The process of determining again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13568,redetermination,Noun,"The process of calculating again, or making a fiscal determination again.", finance,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13581,redevelopment,Noun,The process of developing something anew,,the redevelopment of the hero's character in a comic book,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13642,rediagonalization,Noun,The process of rediagonalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13669,redictation,Noun,The act of dictating again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13695,redigestion,Noun,The process of redigesting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13760,redirection,Noun,The act of setting a new direction.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13761,redirection,Noun,The automated process of taking a user to a location other than the one selected., Internet,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13798,rediscovery,Noun,The act of rediscovering,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13844,redisplacement,Noun,The act of displacing again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13854,redisposal,Noun,The act of disposing of something again,,the redisposal of exhumed landfill,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13912,redistribution,Noun,The act of changing the distribution of resources,,The redistribution of wealth between the rich and poor has been tried many times.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13914,redistribution of wealth,Noun,"The process of redistributing income between members of a society through transfer payments, taxes, etc.", economics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13935,rediversion,Noun,The process of rediverting; diversion again or anew.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
13975,redlining,Noun,The process of or an instance of redlining,,"2013, Adam Jones, The Scourge of Genocide: Essays and Reflections, ISBN, page 29:I won't soon forget Ben handing me the first of those printouts, literally covered with his notes, arrows, X's, redlinings...My heart sank.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14008,redocumentation,Noun,The process of documenting again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14139,redrainage,Noun,The act of draining again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14176,redress,Noun,The act of redressing; a making right; amendment; correction; reformation,,"c. 15961599, William Shakespeare, The Second Part of Henry the Fourth, Containing His Death: And the Coronation of King Henry the Fift, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies, London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, Act IV, scene ii, page 91, column 1:Iohn. [of Lancaster] [] Let's drinke together friendly, and embrace, / That all their eyes may beare thoe Tokens home, / Of our retored Loue and Amitie. / Bih. [Archbishop of York] I take your Princely word, for thee redrees.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14193,redressment,Noun,The act of redressing; redress,,(Can we find and add a quotation of Jefferson to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14388,reduction,Noun,The process of rapidly boiling a sauce to concentrate it., cooking,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14472,reduplication,Noun,"The act of, or an instance of, reduplicating.", linguistics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14615,reedification,Noun,The act of reedifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14654,reeducation,Noun,the act of educating again or anew so as to rehabilitate or adapt to new situations.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14713,reefing,Noun,The process of reefing (taking in a sail); an act of reefing; also used of clothing,,"1852, Charles Barter, The Dorp and the Veld: or, Six Months in Natal, page 248, I will not detain the reader with the contents of our sea-log, which is full of tackings and reefings, of setting and taking in of sails, and many other manoeuvres [] . 1868 April, Harriet Beecher Stowe, Our Second Girl, Atlantic Monthly, Volume 21, page 53, As matters were, our three girls never could be in our kitchen at one time without reefings and manuvrings of their apparel which much impeded any other labor, and caused some loss of temper; [] . 2005, John S. Bohne, In the Shadow of the Moon, page 28, Many had the bald-headed sail rigging, so crews would not have to go aloft in the winds to do dangerous reefings.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14731,reejection,Noun,The act of reejecting,,"2012, Robert M. Kaplan, Michael H. Criqui, Behavioral Epidemiology and Disease Prevention, ISBN, page 305:However, normal or increased cardiac performance in some young or borderline hypertensive subjects has shown them to be associated with faster heart rates and shorter preejection fractions and lower ratios of reejection period (PEP) and left ventricular ejection time (LVET). 2013, David Merritt, Dynamics and Evolution of Galactic Nuclei, ISBN, page 451:Realistically, reejection becomes ineffective once a star gains too much energy: first because the density in many galaxies falls off more rapidly than r2 beyond rh, and second because a star with large apoapsis is easily perturbed from its nearly radial orbit on the way in or out. 2017, N V Joshi, Photoconductivity: Art: Science Technology, ISBN:The processes of capture and reejection of charge carriers are accelerated with increase in temperature and with the absorption of photons.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14792,reelection,Noun,"the act of being elected after already being elected once, and already having served out one's first term.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14846,reembroidery,Noun,The act or process of reembroidering,,"1912, Daily Consular and Trade Reports - Issues 154-230, page 1095:Reembroidery, or improvement of the machine-made product, is also done in the homes; there are machines for this work, but most of it done by hand. 1993, The J. Paul Getty Museum Journal: Volume 20, 1992, ISBN, page 111:There was no evidence of either the addition of paint or dye or of reembroidery. 2003, Customs Bulletin and Decisions:The reembroidery case referenced above (Headquarters Ruling Letter (HRL) 561781 dated September 19, 2000), involved foreign lace that was exported to the Philippines to have rope (thick thread), sequins or beads, or any combination of these items, hand embroidered onto the lace.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14893,reenaction,Noun,The process of reenacting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
14935,reendowment,Noun,The act of endowing again,,"2011, Jonathan P. Herzog, The Spiritual-Industrial Complex Like secularization, the reendowment of religion with perceived political, social, economic, or intellectual value on the societal level is often the product of deliberate action.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15001,reenrolment,Noun,"The act of reenroling 2009 March 3, Allan Woods, Ottawa makes heroes wait for pensions, in Toronto Star[1]:Chief of defence staff Gen",,"Walter Natynczyk said last week he would fast-track the reenrolment of anyone who's been retired for five years or less, a process that normally takes six months to a year.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15052,reenvisagement,Noun,"The act of envisaging again, after some time; the act of reenvisaging",,This is causing a reenvisagement of the whole problem and the rearrangement of our whole experimental program.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15178,reexhibition,Noun,The act of exhibiting something again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15300,refamiliarization,Noun,The act or process of refamiliarizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15326,refashionment,Noun,"The act of refashioning, or the state of being refashioned",,(Can we find and add a quotation of Leigh Hunt to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15342,refback,Noun,The use of the optional HTML referer header to obtain information about web pages or proxy servers bringing traffic to a web page., Internet,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15370,refeed,Noun,The process of feeding again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15374,refeeding,Noun,"The process of feeding again, typically after a fast",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15392,refeminization,Noun,The process of making something feminine again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15437,reference,Noun,The act of referring: a submitting for information or decision.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15510,referment,Noun,The act of referring; reference,,(Can we find and add a quotation of Laud to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15511,refermentation,Noun,"The act of fermenting again, the fermentation of something that has already been fermented.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15519,referral,Noun,"The act or process of transferring someone or something to another, of sending by reference, or referring",,The insurance company insists I get a referral from my regular doctor. I can't just go to the specialist; a GP has got to refer me.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15535,refertilization,Noun,The process of refertilizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15576,refiling,Noun,"The act of filing (a legal case, etc.) again.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15589,refilling,Noun,The act of filling again; a refill.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15596,refilming,Noun,The process of filming something again,,There have been many refilmings of that classic story.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15646,refining,Noun,"Refinement (process of refining) 1931, John de Boer, The Theory of Knowledge of the Cambridge Platonists (page 64) Then after that process which Culverwel describes as so many strainings, refinings, and clarifyings, the mind is prepared for a true insight into the real nature of the world by way of intuition.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15658,refiring,Noun,An act of firing again,,"1982, Archaeological Ceramics (page 103) It is known that once a clay is fired at a certain temperature and then cooled down, it freezes at a stage which can not be altered by subsequent refirings unless the initial temperature is exceeded.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15660,refit,Noun,"The process of having something fitted again, repaired or restored",,The ship required a refit before setting out again.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15665,refitment,Noun,"The act of refitting, or the state of being refitted",,the refitment of a ship,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15706,reflation,Noun,The act of restoring a deflated general level of prices to a previous or desired level., economics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15762,reflection,Noun,The act of reflecting or the state of being reflected.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15882,reflexivization,Noun,The process of reflexivizing., grammar,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15912,refloat,Noun,The process of getting something to float again,,A small crowd on the docks watched the attempted refloat of the ship.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15924,reflooring,Noun,The process of fitting with a new floor.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15934,reflourishment,Noun,The process of flourishing anew.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15939,reflow,Noun,The process of recreating the layout of a document when some of its component elements have changed., computing,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15946,reflowering,Noun,The process of flowering again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
15985,refluxing,Noun,An act of boiling with a reflux condenser.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16037,refooting,Noun,The act of supplying with a new foot,,"My socks were too small, and frequently needed refootings when my toes began to poke through.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16042,reforestation,Noun,"The act or process of replanting a forest, especially after clear-cutting.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16046,reforestization,Noun,The act or process of reforestizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16136,reformulation,Noun,The act of formulating anew.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16159,refoundation,Noun,The process of founding something anew.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16181,refracting,Noun,An act of refraction,,"2006, Peter Hallward, Out of this World: Deleuze and the Philosophy of Creation (page 85) Imaginal forms are virtual but fully individual refractings of light, or individual souls conceived as immaterial but distinct 'imaginings' of God.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16256,refraining,Noun,The act of one who refrains from doing something,,"2005, Daniel J. Hill, Divinity and Maximal Greatness (page 220) Their refrainings from evil are members of at least one active causal chain []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16258,refrainment,Noun,The act of refraining.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16293,refresh,Noun,The process of modernizing something,,"2013, Mark Phythian, Understanding the Intelligence Cycle (page 43) Experiences such as the Al Qaeda threat have provided a taste of how the landscape may have changed very fundamentally. Do these changes spell the end of the Cycle as a useful concept, or does it just need a refresh?",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16349,refrigeration,Noun,The process of transferring heat from an object in order to cool it.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16350,refrigeration,Noun,The process of preserving something by cooling.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16410,refueling,Noun,The act of providing or taking on more fuel, American spelling,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16469,refunctionalization,Noun,The process of refunctionalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16494,refundment,Noun,The act of refunding.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16518,refurbishment,Noun,The act of refurbishing; renovation.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16531,refurnishment,Noun,The act of refurnishing,,The refurnishment was in a style richer than before. L. Wallace.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16534,refusal,Noun,The act of refusing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16567,refutation,Noun,"An act of refuting or disproving; the disproving of an argument, opinion, testimony, doctrine or theory by argument or countervailing proof; evidence of falseness",,"Synonyms: confutation, disproof",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16627,regalement,Noun,The act of regaling.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16700,regas,Noun,The act of regassing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16735,regelation,Noun,The act or process of freezing again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16825,regentrification,Noun,The act or process of regentrifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16888,regilding,Noun,The process of gilding again; replacement of a gilt covering.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16921,regimentation,Noun,The act of regimenting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
16997,regionalization,Noun,An act or process of regionalizing,,"2009, January 22, Richard Sandomir, in Cardinals Reach the Super Bowl, but Have Trouble Reaching Viewers[1]:Fox and CBS, with some input from the league, create each Sundays regionalization maps.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17048,register,Noun,The act of registering.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17136,registration,Noun,The act of signing up or registering for something, uncountable,Complete the registration process.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17160,registry,Noun,The act of registering; registration.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17177,reglaciation,Noun,The process of reglaciating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17263,regrading,Noun,The act of changing the grade of something,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17273,regrant,Noun,The act of granting back to a former proprietor.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17298,regrating,Noun,The act of one who regrates.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17331,regress,Noun,The act of passing back; passage back; return; retrogression,,"1886, Frederic Harrison, The Choice of Books Its bearing on the progress or regress of man is not an inconsiderable question.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17462,regrowth,Noun,The process of regrowing,,"The eventual regrowth of the forest to its primeval state will take centuries, if not millennia.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17566,regularization,Noun,"The act of making regular, of regularizing.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17594,regulation,Noun,The act of regulating or the condition of being regulated., uncountable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17667,regurgitation,Noun,The act of regurgitating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17700,rehabilitation,Noun,The process of rehabilitating something,,"August 16 2014, Daniel Taylor, ""Swansea upstage Manchester United in Louis van Gaals Premier League bow,"" guardian.co.uk: Maybe now it should be clearer why Louis van Gaal has been telling anyone who cares to listen they should not be surprised if Manchester Uniteds rehabilitation takes longer than they would ideally like.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17730,rehallowing,Noun,"An act of reallowing, especially a ceremony of reconsecration",,"1914, The Christian World Pulpit - Volumes 86-87, page 52:It was still Bethelthe house of God, and the revisiting of it meant a rehallowing of his life and the life of all his household. 19??, Old Testament Essays, page 117:The question may however be asked, in view of the tremendous importance attached to the Day of Atonement in the Talmud, whether such a celebration could have arisen almost fortuitously out of a rehallowing on some definite occasion. 2010, Nick Lambert, Llandaff Cathedral, page 112:The new stalls for the Chapter and choir were not ready when the rehallowing of the nave took place, so that temporary arrangements had to be made using such salvaged furniture as could be found.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17760,reharling,Noun,The act or process of repairing or restoring the harling on the external walls of a building,,"1904, Sir Patrick Geddes, City Development: A Study of Parks, Gardens, and Culture:To the east the effect of the old buildings looking towards the abbey (see Frontispiece once more) is so fine that little need be done beyond the necessary repair and reharling of these. 1981, Magns Magnsson, Scotland's castles and great houses, page 78:We don't know precisely how far it had advanced, or how much Danzig Willie altered the original plans; but during reharling operations by the National Trust for Scotland in 1973, the architects found that in the hall there was a window that had been blocked up.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17766,reharmonization,Noun,The process of reharmonizing a musical work,,"2008 February 12, Ben Ratliff, A Victory for Jazz, or Just Grammy Being Grammy?, in New York Times[1]:Some of what River accomplishes as a jazz record is serious indeed. Mr. Hancocks version of Duke Ellingtons Solitude is the modern jazz process itself: a complete reharmonization of a familiar song, with rhythm that keeps vanishing and reappearing.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17842,reheating,Noun,The act of making something hot again,,The crucible was subjected to several reheatings.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17882,rehiring,Noun,The act of hiring somebody again,,"2007 November 25, Steven Lee Myers, U.S. Scales Back Political Goals for Iraqi Unity, in New York Times[1]:A senior Bush administration official described that goal as largely symbolic since rehirings have been quietly taking place already.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17898,rehoming,Noun,The process of finding a new home for somebody.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
17934,rehospitalization,Noun,The process of being hospitalized again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18082,reillumination,Noun,The act or process of reilluminating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18094,reimagination,Noun,The act or process of reimagining.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18129,reimbursement,Noun,The act of compensating someone for an expense.," business, management, accounting",,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18150,reimmunization,Noun,The act of immunizing again; a second or subsequent immunization.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18169,reimplantation,Noun,The act of implanting again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18176,reimplementation,Noun,The act of implementing again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
