Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
6111,gender bender,Noun,"A person who dresses in the clothes of another sex, or in clothes which make their gender identity ambiguous."," idiomatic, colloquial",,False,False,False,False
6331,general,Noun,A general servant; a maid with no specific duties," colloquial, now historical","[from 19th c.] 1918, West, Rebecca, The Return of the Soldier, Virago, published 2014:She flung at us as we sat down, My general is sister to your second housemaid.",False,False,False,False
7134,gent,Noun,A gentleman., colloquial,,False,False,False,False
7137,genta,Noun,Gentamicin.," medicine, colloquial",,False,False,False,False
8511,geris,Noun,Geriatrics.," medicine, colloquial",,False,False,False,False
8512,geris,Adjective,Geriatric.," medicine, colloquial",,False,False,False,False
8978,get-go,Noun,The beginning., colloquial,,False,False,False,False
9001,get a fix,Verb,"To obtain something necessary, especially a dose of an addictive drug or anything else compulsively sought after."," idiomatic, colloquial",,False,False,False,False
9017,get a wiggle on,Verb,To hurry up," idiomatic, colloquial","1907, Louis Joseph Vance, chapter 16, in The Brass Bowl:If yeh're goin' to see yer fren', yeh better get a wiggle on. He won't last long. 1910, Stewart Edward White, chapter 17, in The Rules of the Game:Get a wiggle on you, fellows. We'll never get out at this rate. 1915, John Galsworthy, The Little Man, sc. 1: AMERICAN: My eggs! Get a wiggle on you! WAITER: Yes, sare. 2008 June 11, ""Counties set to defy Modi diktat,"" indianexpress.com (India) (retrieved 20 May 2011) If it is up to Cricket Australia to come up with rules and regulations, then maybe they would like to get a wiggle on because this thing is about to start.",False,False,False,False
9020,get a wriggle on,Verb,To hurry up, colloquial,"1928-29, Jack Lindsay and Percy Reginald Stephensen, The London Aphrodite: a miscellany of poems, stories, and essays by various hands eminent or rebellious, London, The Fanfrolico Press, pg. 218: Informed our hostess a thousand times we had to leave early, and do you think she'd get a wriggle on with the tea? 2008, Darren Walton, ""Don't write me off,"" The Advertiser, January 13, 2008, [1]: While accepting he needs to get a wriggle on, Australia's annual great hope remains defiant and insists he can overcome a nightmare draw and once again challenge for the Norman Brookes Challenge Cup.",False,False,False,False
9041,get amongst it,Verb,"To throw oneself into doing something, especially a leisure activity or something physical."," idiomatic, colloquial",,False,False,False,False
9118,get hitched,Verb,"To get married, to wed"," colloquial, intransitive","They're gonna get hitched next Saturday. 2009, Dee Kassabian, My Four Fathers and Other Short Stories, page 45:His parents flipped their lids when the two lovebugs got hitched. Jonnie couldn't stand the fact that her beautiful young son, gone so long over seas, had now tangled up with an older woman, and even worse, an older divorced woman []",False,False,False,False
9147,get into someone's pants,Verb,"To have sex with, especially for the first time"," idiomatic, colloquial",My groupie has been trying to get into my pants for ages. Maybe one day Ill give in to her demands.,False,False,False,False
9165,get it through one's skull,Verb,Synonym of get it through one's head, colloquial,,False,False,False,False
9223,get on someone's wick,Verb,"To annoy or upset someone, especially by repeated disagreeable actions"," Britain, colloquial",His silly questions are really getting on my wick. Synonym: get on someone's nerves,False,False,False,False
9229,get on up,Verb,Get up, colloquial,"1925, William Faulkner, Sunset, reprinted in New Orleans Sketches,[1] University Press of Mississippi (2002), ISBN, page 77, Get on up yonder and get a ticket, if you want to ride. 1943, Ernie Pyle, Here is Your War, page 167:All morning I tried to get on up where the tanks were [...].",False,False,False,False
9230,get on up,Verb,"To dance with abandon 1967, The Esquires, Get On Up (song) So get on up (get on up) / On the floor (get on up) / Get on up, now (get on up) / And dance some more (get on up)", colloquial,,False,False,False,False
9263,get one's groove on,Verb,To have sex; to have sex with, colloquial,John wants to get his groove on with Melinda. John and Melinda are going to get their groove on.,False,False,False,False
9264,get one's groove on,Verb,To dance, colloquial,I wanna go out and get my groove on while the night is young!,False,False,False,False
9276,get one's knickers in a twist,Verb,To become overwrought or unnecessarily upset over a trivial matter.," Britain, colloquial",,False,False,False,False
9326,get out of someone's face,Verb,To stop aggressively bothering someone; to step down from confrontation with someone.," colloquial, often imperative",,False,False,False,False
9329,get out while the getting's good,Verb,To leave at an opportune time or before adverse conditions appear, colloquial,"1912, Sarah Comstock, The soddy[1], page 200:Take your choice; get out while the getting's good, or we'll boom Glad-hand by starting a Boot Hill right here."" A Boot Hill! Grinch reflected.",False,False,False,False
9330,get out while the getting's good,Verb,"To sell all or part of one's holdings in stocks, real estate, a business, etc"," idiomatic, colloquial","while conditions are good, particularly in anticipation of a drop in prices. 1924, James Artman, editor, The Commercial car journal[2], volume 28, page 9:It costs pretty near as much to sell a used truck as a new one and there is usually ... close down business right away and get out while the getting's good.",False,False,False,False
9335,get outta,Verb,Eye dialect spelling of get out of, colloquial,Get outta my house!,False,False,False,False
9402,get the hang of,Verb,To begin to understand or manage at a basic level; to learn to handle with some skill, colloquial,"Driving feels awkward when youre new to it, but its easy once you get the hang of it.",False,False,False,False
9461,get up,Verb,To criticise," Britain, Australia, colloquial","He got up me about the mess I made in the kitchen. 2011, Ian Healy, Hands and Heals: The Autobiography, unnumbered page, Back in January 1989, as soon as Rod got up me that night, I knew he rated me, cared about what I did and how I performed. I felt Id climbed a big step up the credibility ladder. 2003 February 6, James Hicks, New LoY spell info up., in alt.games.everquest, Usenet[2]:I said ok and resorted to only taunting or using a taunt spell to get mobs off the wizzy but the cleric got up me for that too. 2003 October 20, Dave Ello, New Battlax to support the old Battle-axe..., in aus.motorcycles, Usenet[3]:To those of you who (and there a a few) who got up me yesterday at Mt White for being a slack-arse and not replacing the rear tyre on the 'Bird, I can now state for the record that she's shod with a brand new 020. 2011, Mark Whittaker, Brave, unnumbered page, Alan, silver-haired and full of Aussie wit, tells me how his favourite cousin got up him recently, Of course, you get yourself into these situations if youre always trying to be the hero. That really annoyed him.",False,False,False,False
9462,get up,Verb,To annoy, colloquial,"2001, Tim Winton, Dirt Music, page 257, Well, Beaver said at last. Somethins got up him. Like you saidpeople have regrets.",False,False,False,False
9585,getter-up,Noun,"One who contrives, makes, or arranges for anything", colloquial,Washington Irving a diligent getter-up of miscellaneous works,False,False,False,False
9970,ghost driver,Noun,wrong-way driver, colloquial,,False,False,False,False
10487,giddy limit,Noun,The absolute limit; behaviour that is beyond acceptability; a person displaying such behaviour, colloquial,,False,False,False,False
11086,gimme,Noun,Something that is easily obtained, colloquial,"It's a gimme. (golf) A tap-in putt, usually a couple inches from the cup. Don't count two strokes for that it was a gimme, if I wasn't holding the flag with my other hand, for the next players waiting on the hole, it would have gone in.",False,False,False,False
11211,ginger,Noun,A person with reddish-brown hair; a redhead.," colloquial, often derogatory, countable",,False,False,False,False
11212,ginger,Noun,"Vitality, vigour, liveliness (of character)"," colloquial, uncountable","1918, Official Report of Debates, House of Commons, Canada Parliament House of Commons:The position in the country and in this House might be well expressed by a reference to the recent activities of the ginger party in Great Britain the party that demanded that more ginger be put into the conduct of the war. 1990, Nancy Elizabeth Gallagher, Egypt's Other Wars: Epidemics and the Politics of Public Health[1]:He had, however, ""put some more ginger in two nights ago. Things move with exasperating slowness in this country. 2007, John Maynard Keynes, The Economic Consequences of the Peace[2], page 77:The party managers demanded more ginger.",False,False,False,False
11299,gingette,Noun,A female with reddish-brown hair," colloquial, often derogatory, countable","2010, Brief Encounters[1], page 339:An Israeli sabre meets an Irish colleen redhead; 'Gingette' sparks do fly, resulting in a marriage made in heaven for Victor and Adrienne Elalouf.",False,False,False,False
11557,girl,Noun,A term of endearment, colloquial,"(see usage notes) 1991, Stephen Fry, The Liar, pp. 89: 'Now, girls,' continued Healey, 'you're very high-spirited and that's as it should be but I won't have you getting out of hand...' Setting a spatted foot on the bench that ran down the middle of the changing-room with elegant distain, Adrian began to flip through the pile of Y-fronts and rugger shorts with his cane.",False,False,False,False
11635,girlie,Noun,A young girl, colloquial,Daddy's little girlie,False,False,False,False
11970,give it a rest,Verb,"Stop doing that; stop nagging, complaining, or otherwise being a nuisance.", colloquial,,False,False,False,False
11975,give it to someone,Verb,To beat up or punish someone., colloquial,,False,False,False,False
11976,give it to someone,Verb,To put up a good fight against someone., colloquial,,False,False,False,False
11977,give it to someone,Verb,To have sexual relations with someone, colloquial,"2015, Naomi A. Jackson, The Star Side of Bird Hill, page 278: Someone else was kissing her old boyfriend Darren, some other girl wearing his class ring and letting him give it to her in one of Erasmus's abandoned stairwells.",False,False,False,False
12008,give out stink,Verb,give out strongly; scold or chide severely," Ireland, colloquial",,False,False,False,False
12434,glade,Noun,An everglade., colloquial,,False,False,False,False
12555,glamazon,Noun,A glamorous woman, colloquial,"2007 March 11, Maura Egan, Still Swinging, in New York Times[1]:More handsome than most of his pop-star subjects, the Cambridge-educated Whitehead squired plenty of groovy glamazons: Nico, Nathalie Delon, Niki de Saint Phalle and Dido Goldsmith. 2010, Marina Hyde, The Guardian, 4 Nov 2010: The warmest of welcomes back to undead glamazon Katie Price, who has emerged from a 37-second self-imposed exile to promote her new book.",False,False,False,False
12556,glamazonian,Adjective,Glamorous and statuesque, colloquial,"2008, Tom Lisanti, Glamour Girls of Sixties Hollywood, page 231:She turned every public appearance into a media event and undeniably became a sex goddess of the Glamazonian kind. 2009, Jane Green, Girl Friday:She once watched almost eight hours straight of Project Runway, even though she wasn't the least bit interested to start with but by hour three she was desperate to know who was next going to be auf wiedersehened off the show by the glamazonian Heidi Klum. 2015 September 2, Michael Musto, A Dancer Not Short on Moves, in New York Times[1]:But the real star of the night was not a glamazonian drag queen or a muscled go-go dancer.",False,False,False,False
12789,glass,Verb,"To strike (someone), particularly in the face, with a drinking glass with the intent of causing injury"," transitive, Britain, colloquial","1987, John Godber, Bouncers page 19: JUDD. Any trouble last night? LES. Usual. Couple of punks got glassed. 2002, Geoff Doherty, A Promoter's Tale page 72: I often mused on what the politicians or authorities would say if they could see for themselves the horrendous consequences of someone whod been glassed, or viciously assaulted. 2003, Mark Sturdy, Pulp page 139: One night he was in this nightclub in Sheffield and he got glassed by this bloke whod been just let out of prison that day.",False,False,False,False
12809,glass bone disease,Noun,"Synonym of osteogenesis imperfecta 2005, Armand Marie Leroi, Mutants: On Genetic Variety and the Human Body, Penguin (ISBN) For this reason it is often known as 'glass bone disease' The mutations have their devastating effects because of the hierarchical nature in which collagens are organised", colloquial,"2013, Dr. Joe Rozencwajg NMD., Dynamic Gemmotherapy: Integrative Embryonic Phytotherapie, Lulu Press, Inc (ISBN) [] and creating a better quality bone tissue: it is used in fractures, osteoporosis and is credited as having an action in osteopsatyrosis (glass bone disease) where it could prevent the almost spontaneous fractures characteristic of this disease.",False,False,False,False
12892,glassed,Adjective,Of a person: having been assaulted with a glass smashed on them., colloquial,,False,False,False,False
14110,gloomies,Noun,Gloom; despondency," colloquial, only with definite article","12 December 2018, Charles Bramesco, AV Club A spoonful of nostalgia helps the calculated Mary Poppins Returns go down[1] Hes down in the dumps because nobody wants to buy his art and his wife died, while shes got a case of the gloomies in response to public apathy for the plight of the underclass.",False,False,False,False
14978,glue ear,Noun,Otitis media with effusion.," medicine, colloquial",,False,False,False,False
15077,glump,Verb,To be sullen; to sulk.," transitive, colloquial",,False,False,False,False
15192,glute,Noun,A gluteal muscle," exercise (sport), colloquial","2010, Adam Garett, ""Fried Hams"", Reps! 17:23 The hamstrings also get worked in a number of quad and glute moves.",False,False,False,False
16048,gnasher,Noun,A tooth, colloquial,"1993, Alethea Helbig; Agnes Perkins, Children's Literature Association, The Phoenix Award of the Children's Literature Association, 1985-1989, page 85:Teeth for the ladies; teeth for the gentlemen at upwards of two pound ten a gnasher"" 1999 June 19, Holy molar's, look at this gnasher!; MAMMOTH TOOTH DISCOVERED, in Coventry Evening Telegraph:COUNTRY park ranger Bob Thurston could hardly believe his luck when he casually asked bosses at the gravel quarry next door whether any interesting old 2005 November 2, Bidders to get bite at Napoleon's gnasher, in Europe Intelligence Wire:",False,False,False,False
16340,go,Verb,To enjoy," transitive, colloquial",(Compare go for.) I could go a beer right about now.,False,False,False,False
16341,go,Verb,To urinate or defecate," intransitive, colloquial","syn.transl. I really need to go. Have you managed to go today, Mrs. Miggins? 2006, Kevin Blue, Practical Justice: Living Off-Center in a Self-Centered World ISBN, page 54: Clarence was just as surprised to see Richard, and he wentright there in the doorway. I had slept through all this mayhem on the other side of the apartment. By the time I got up, these were all semi-comical memories and the urine had been cleaned up.",False,False,False,False
16379,go-devil,Noun,"A gadget or unspecified device, as used in various industries"," US, colloquial","2006, Thomas Pynchon, Against the Day, Vintage 2007, page 952: He had three wagonloads of go-devil squibs he wanted to sell, you know, these little oil-well torpedoes, hold about a quart of nitro each? Beautiful. A weight which is dropped into a bore, as of an oil well, to explode a cartridge previously lowered. A device, such as a loosely fitted plug, which is driven through a pipe by the pressure of the contents behind the plug to clear away obstructions. A rough sled or dray used for dragging logs, hauling stone, etc.",False,False,False,False
16399,go-it-alone,Adjective,"Done alone or independently, especially of something that is normally or better done in groups", colloquial,"2017 January 27, Jeremi Suri, How Trumps Executive Orders Could Set America Back 70 Years, in The Atlantic[1], archived from the original on 29 January 2017:The president is taking the United States back to the nightmares of the world before the Second World War: closed borders, limited trade, and a go-it-alone national race to the bottom.",False,False,False,False
16636,go in for,Verb,To have an interest in or approve of something, colloquial,"2016, Mary Lasswell, Let's Go For Broke[1]:I hope she doesn't go in for big purple orchids, Miss Tinkham said to Mrs. Rasmussen, there are so many pretty kinds.",False,False,False,False
16637,go in for,Verb,To engage oneself or take part in something, colloquial,"Charles Dickens He was as ready to go in for statistics as for anything else. 1979, Edmund Wilson, American Earthquake[2]:""Why on earth do you go in for track?"" I asked him. And then he explained that he thought that, if you wanted to be an all-around man, you ought to cultivate some form of athletics he's actually taken up pole-vaulting: isn't that a ghastly thought? 2002, Margaret Oliphant, Phoebe Junior[3], page 270:It ain't their fault; I know heaps of nice girls who feel it horribly. What can they do? they can't go in for cricket and football.",False,False,False,False
16650,go it alone,Verb,"To do something alone or independently, especially something that is normally or better done in groups", colloquial,"He quit working for the company and decided to go it alone as a consultant instead. 1842 June 1, Notices of Books. Letter on Baptismal Regeneration, addressed through the Rev. Dr. Fletcher, to the Ministers and Members of the Evangelical Pdobaptists. By the Rev. C. Stovel. Pp. 15. Ward and Co., in The Primitive Church Magazine for 1841, Advocating the Practice of Strict Communion, and being the Continuation of The Primitive Communionist, volume II, number XVIII, London: Houlston and Stoneman, 65, Paternoster Row, OCLC 43875760, page 135:But can Mr. Stovel conscientiously allow infant sprinkling to be scriptural baptism? and is this the ground on which he would receive pdobaptists to the Lord's table? If he does not, then, instead of going the whole length of free communion, with our pdobaptist friends, he goes it alone. 1952 March 24, This Could Happen Only in America: A 50th Birthday Message from The Texas Company [advertisement], in Life, volume 32, number 12, Chicago, Ill.: Time Inc., ISSN 0024-3019, OCLC 946228061, page 43:The Texas Company has gone it alone in the oil businessasking no favorsstanding on its own feetcompeting for its share of the business by developing and marketing good fuels and lubricantsseeking no secuity except that which it could earn. Other companies have gone it alone in other industries. And weand theyand America have grown together, beyond anything the world has ever seen. 1997, Ilisa Barbash; Lucien Taylor, Distribution, in Cross-cultural Filmmaking: A Handbook for Making Documentary and Ethnographic Films and Videos, Berkeley; Los Angeles, Calif.; London: University of California Press, ISBN, page 475:Therefore, if you can persuade one public television station to buy your film, consider allowing it to sell the film to others. You'll receive a smaller share of the pie, but it may be the only way to go. And you may end up with much greater exposure than if you went it alone. 2017 March 27, The Observer view on triggering article 50: As Britain hurtles towards the precipice, truth and democracy are in short supply, in The Observer[1], London, archived from the original on 30 August 2017:So now the hard Brexiters say, with astonishingly cynical mendacity, that Britain would be better off going it alone. 2017 May 6, Peter Suderman, The House health care disaster is really about taxes, in The New York Times[2], archived from the original on 18 September 2017:Republicans planned to use the reconciliation process to go it alone on both health care and tax reform.",False,False,False,False
16668,go moggy,Verb,To go without restraint; to go wild; to be adventurous.," chiefly South Africa, Zimbabwe, idiomatic, colloquial",,False,False,False,False
16669,go moggy,Verb,To go crazy; to be somewhat delirious," chiefly South Africa, Zimbabwe, idiomatic, colloquial","2002, Dan Wylie, Dead leaves: Two years in the Rhodesian War[1], ISBN, page 79:B: ""That's a bad place, I tell you, I nearly went moggy in that jungle, hey.""A: ""That's only because you got that bump on the head, when that bus ran over ...""",False,False,False,False
16670,go moggy,Verb,To break something or to cause something to become disorganized or dysfunctional.," chiefly South Africa, Zimbabwe, idiomatic, colloquial;; usually in the past tense, as in ""gone moggy""",,False,False,False,False
16699,go off half-cocked,Verb,: To take a premature or ill-considered action," idiomatic, colloquial",Make sure none of your men go off half-cocked and ruin this operation.,False,False,False,False
16703,go off on one,Verb,"To launch into an animated diatribe, or passionate description or explanation of something"," Britain, colloquial",I barely mentioned the band's name before he went off on one about how commercial the top forty is these days.,False,False,False,False
16737,go out,Verb,To fail, colloquial,"I'd like to help clear the field, but my knee went out on me.",False,False,False,False
16796,go steady,Verb,To date one person regularly and exclusively.," intransitive, colloquial",,False,False,False,False
16920,go walkabout,Verb,To go missing from its usual place; to be lost or stolen," Britain, Australia, colloquial, of an object",The paper shredder seems to have gone walkabout.,False,False,False,False
17034,goalie,Noun,A goalkeeper or goaltender," sports, colloquial","Synonyms: goalkeeper, goaltender, netminder",False,False,False,False
17035,goalie,Verb,"To act as a goalie, to tend the goals, to mind the net"," ice hockey, colloquialism","Synonyms: goalkeep, goaltend, netmind",False,False,False,False
17206,goatskin,Noun,a bodhran drum.," Ireland, colloquial",,False,False,False,False
17387,goboon,Noun,"A receptacle for spit; a spittoon, a spitbox; a spit bucket", colloquial,"1923, Lucky Bag (U.S. Naval Academy yearbook) for 1923, entry for ""Dwight Harvey Day"", p. 75: He came into the limelight during segregation when a falling goboon brought with it a shower of something else and he earned the name of Reiny and a black N five stars. 1949, Nelson Algren, The Man with the Golden Arm: [About Antek's bar:] Neither bright neon nor a soft fluorescence lighted either his ceiling or his walls; but there was plenty of butchershop sawdust along the floor and an old-fashioned golden goboon for every four bar stools. 1952, ""The Congress: Hidden Shoals"", Time magazine, Vol. LX No. 2, July 14, 1952: In the House chamber, weary Speaker Sam Rayburn, pausing only to spit with experienced accuracy into his goboon, cleared hundreds of routine bills with incessant repetition of the magic words: ""Without objection, so ordered.""",False,False,False,False
17422,god,Noun,An exceedingly handsome man, colloquial,"Lounging on the beach were several Greek gods. Wilfred Owen, Disabled (poem) Someone had said he'd look a god in kilts.",False,False,False,False
17574,godman,Noun,A charismatic male guru.," India, colloquial, derogatory",,False,False,False,False
17633,godwoman,Noun,A charismatic female guru.," India, colloquial, derogatory",,False,False,False,False
18234,golden oldie,Noun,A record that was very popular in a former era., colloquial,,False,False,False,False
18729,gone,Adjective,Intoxicated to the point of being unaware of one's surroundings, colloquial,"1991, Stephen Fry, The Liar, p. 41: ...she put on a kind of sing-song voice whenever she was pissed, it was one of the signs that she was really gone... Dude, look at Jack. He's completely gone.",False,False,False,False
18731,gone,Adjective,Excellent; wonderful., colloquial,,False,False,False,False
19146,good,Adjective,"Very, extremely"," colloquial, when with and",See good and. The soup is good and hot.,False,False,False,False
19191,good-sized,Adjective,Of a reasonably large size, colloquial,Gas and electric bills take a good-sized chunk of my salary.,False,False,False,False
19204,good and proper,Adverb,Decidedly; thoroughly, colloquial,You messed that up good and proper!,False,False,False,False
19234,good folk,Noun,"Fairies, brownies, pixies, etc.; magical humanoid creatures."," colloquial, Britain",,False,False,False,False
19261,good lick,Noun,Something useful; a good deed, colloquial,"If you could carry that bucket of water over here, that'd be a good lick.",False,False,False,False
19262,good lick,Noun,A rapid pace, colloquial,The children came running down the road at a good lick.,False,False,False,False
19517,goofproof,Adjective,foolproof; impossible to get wrong, colloquial,,False,False,False,False
19636,goonda,Noun,A hired thug.," India, colloquial",,False,False,False,False
19807,goosepimply,Adjective,Exhibiting or characteristic of goose pimples., colloquial,,False,False,False,False
19935,gorehound,Noun,A person who enjoys gory entertainment, colloquial,"2009, January 20, Dave Kehr, in New DVDs: Magnificent Obsession(s)[1]:Darren Lynn Bousman, the director of Saw II through Saw IV, offers a musical comedy for gorehounds, set in a future where transplanted organs are subject to repossession.",False,False,False,False
20036,gorilla pimp,Noun,A pimp who is physically violent toward the prostitutes he manages., colloquial,,False,False,False,False
20335,got it going on,Verb,"Be attractive, outgoing (typically of women)"," idiomatic, colloquial, chiefly US","2006, Terry McMillan, Waiting to Exhale, page 144:""You got it going on, girlfriend. Don't she, Joey?"" ""It's working for you, sweetheart,"" Joseph said, and took a sip of his coffee. 2006 May 9, Karen O., Big Gay Following, in The Advocate, volume 962, page 32:One is the sort of girl who's really got it together and who has a sort of boyish look and who's really got it going on. 1995 March, Danyel Smith, Keith Murray: the most beautifullest, in Vibe, volume 3, number 2, page 47:But then monikers aren't all that important when you've got it going on like this MC. Even drowning in layers of winter clothes and speaking in a barely-there voice, Murray is clearly the beautifulest, his edgy grace plain for all to see.",False,False,False,False
20336,got it going on,Verb,"Appreciatively, of someone or something for being active and successful in a pursuit, to have the ability to be active and successful in a pursuit"," idiomatic, colloquial, chiefly US","2005, Sean Dooley, Big Twitch: One Man, One Continent, a Race Against Time - A True Story about Birdwatching, page 62:People always told me that owning property was a big turn-on for many women a sign that a bloke has got it going on financially. 1998 April, Scott Sterling, localzine: Detroit, Michigan, in CMJ New Music Monthly, number 56, page 77:In other words, Detroit has got it going on big time these days. With not one, but two new sports stadiums... 1993 June, Felicia Scrubb, Letters to the Editor: Hale Berry, in Ebony, volume 48, number 8, page 10:Ooooooooh Ebony! You got it going on! I could have screamed when I saw David Justice and Halle Berry on the cover of the April issue.",False,False,False,False
20369,gotcha,Noun,A potential problem or source of trouble, colloquial,Review the work thoroughly and make sure there are no gotchas.,False,False,False,False
20370,gotcha,Noun,"An instance of publicly tricking someone or exposing them to ridicule, especially by means of an elaborate deception", colloquial,"They change the number at random intervals and if you miss a sign, bingo - gotcha![1]",False,False,False,False
20371,gotcha,Noun,An instance of accomplishing a tricky idea or overcoming a difficult obstacle, colloquial,Now here's another few gotchas that you can do to implement it.,False,False,False,False
20465,gouge,Noun,An act of gouging.," originally US, colloquial",,False,False,False,False
20744,govvy,Adjective,Of or run by the government., colloquial,,False,False,False,False
21665,gramp,Noun,"Grandpa, grandfather.", colloquial,,False,False,False,False
22187,grannam,Noun,A grandam, colloquial,"J. Webster Why, do not I know you, grannam, and that sugar-loaf?",False,False,False,False
22192,granny,Noun,A grandmother, colloquial,I'm going to be a granny.,False,False,False,False
22193,granny,Noun,An elderly woman," colloquial, derogatory",There are too many grannies around here getting in the way.,False,False,False,False
22195,granny,Noun,An older ewe that may lure a lamb away from its mother.," farming, colloquial",,False,False,False,False
23733,grease-monkey,Noun,An automobile mechanic., colloquial,,False,False,False,False
23738,grease gun,Noun,"A small machine gun, particularly the .45 calibre M3 used by the US in WW2."," colloquial, due to its appearance",,False,False,False,False
24290,green-eyed monster,Noun,"Envy, jealousy, covetousness", colloquial,"c. 16031604, William Shakespeare, The Tragedie of Othello, the Moore of Venice, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies (First Folio), London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, [Act 3, (please specify the scene number in lowercase Roman numerals)]:, scene III, line 165-167 (178180 in later revision): [Iago:] O, beware, my lord, of jealousy;It is the green-eyed monster which doth mockThe meat it feeds on; [] 1960, P[elham] G[renville] Wodehouse, chapter XV, in Jeeves in the Offing, London: Herbert Jenkins, OCLC 1227855:The green-eyed monster had bitten [Jeeves]. He was miffed because he wasn't the brains behind this binge, the blue prints for it having been laid down by a rival. Even great men have their weaknesses.",False,False,False,False
25077,greyback,Noun,A Confederate soldier during the US Civil War (because of the grey uniforms)," historical, US, colloquial","1871, Mary Stephens Robinson, A household story of the American conflict ...to resist the farther advance of the greybacks. 1988, James McPherson, Battle Cry of Freedom, Oxford 2004, p. 739: Sheridan managed to keep the graybacks at bay while he tore up the railroad, but he abandoned the plan to link up with Hunter, and the southerners soon repaired the railroad.",False,False,False,False
25408,grill,Noun,A type of jewelry worn on the front teeth, colloquial,"Synonyms: fronts, golds",False,False,False,False
25409,grill,Noun,The front teeth regarded collectively.," colloquial, by extension",,False,False,False,False
25413,grill,Verb,To interrogate; to question aggressively or harshly," transitive, colloquial",The police grilled him about his movements at the time of the crime.,False,False,False,False
25613,grinds,Noun,Tutoring; extra lessons in a specific subject outside of school hours.," Ireland, colloquial",,False,False,False,False
25664,grip-and-grin,Noun,An event at which one is expected to smile and shake hands for a photograph., colloquial,,False,False,False,False
25665,grip-and-grin,Noun,"A photograph of people looking towards the camera and smiling while they shake hands, typically taken at such an event.", colloquial,,False,False,False,False
25959,grocery shrink ray,Noun,"The practice, among manufacturers, of gradually reducing the physical size of grocery items so as to increase profits.", colloquial,,False,False,False,False
26145,groover,Noun,"One who grooves, or enjoys rhythmic music", colloquial,"2009 February 17, CD REVIEWS, in Toronto Star[1]:""Saturday Groovers"" relishes in smelling ""the smoke from the lungs of the Saturday groovers"" with jubilant, T. Rex-like swagger, then situates the reminiscence in a present fraught with ""heart disease and gout."" """,False,False,False,False
26193,gropy,Adjective,"Characterised by groping, or sexual touching", colloquial,"2010, Bret Eschmeyer, So Many Reasons Men Stay Single!, page 4:You shouldn't get gropy at all, until she starts to touch you, otherwise she'll think you are just with her for sex.",False,False,False,False
26834,groupo,Noun,"Synonym of groupset 1986, Bicycle USA (volume 22, page 10) These new groupos advance Campy's battle for market share with Japanese component manufacturers [] 2006, Marla Streb, Bicycling Magazine's Century Training Program Most roadies go for Shimano or Campagnolo groupos."," cycling, colloquial",,False,False,False,False
27346,grundle,Verb,"To emit a grumble, or a lesser version thereof", colloquial,,False,False,False,False
27692,guarantee,Noun,A person who gives such a guarantee; a guarantor, colloquial,(Can we find and add a quotation of South to this entry?),False,False,False,False
28016,guess,Verb,"To think, conclude, or decide (without a connotation of uncertainty)", colloquial,"Usually in first person: ""I guess"". ""I guess you were right."" ""What did he say?"" ""He guesses you were right."" ""I guess I'll go to bed.""",False,False,False,False
28444,guilty as sin,Adjective,Unquestionably guilty," simile, colloquial","1973, ""The Jury of the People Weighs Nixon,"" Time, 12 Nov., Joe Feinberg, who supplied the decorative ceramic tiles for the Key Biscayne homes of both the President and Bebe Rebozo, thinks Nixon is ""guilty as sin.""",False,False,False,False
28898,gumptious,Adjective,Having gumption.," nonce word, colloquial",,False,False,False,False
28922,gun,Noun,"A person who carries or uses a rifle, shotgun or handgun."," colloquial, metonymically",,False,False,False,False
28923,gun,Noun,The biceps.," colloquial, usually in the plural",,False,False,False,False
28925,gun,Noun,An expert., colloquial,,False,False,False,False
29100,gunky,Adjective,"greasy, messy or dirty.", colloquial,,False,False,False,False
29302,gup,Noun,Gossip or rumor; nonsensical or silly talk; blather," India, colloquial","1842 January, Asiatic Intelligence Bombay: State of Trade and Credit, in The Asiatic Journal and Monthly Register for British and Foreign India, China and Australasia, volume 37, number 145, London: Wm. H. Allen and Co., page 42:Should this lull continue much longer, the consequence will be, that the security of some mercantile houses, for some time on the wave, will fail; and, if we credit the gups in the bazar, the crisis is rapidly approaching. 1912, Angus Hamilton, In Abor Jungles: Being an Account of the Abor Expedition, the Mishmi Mission and the Miri Mission, London: Eveleigh Nash, chapter 7, page 138: Bazaar gup, too, speaking with the tongue of a lying jade on the eve of the expedition, had so added to the deadliness of the Abor reputation that one party of able-bodied men became panic-stricken when they realised the nature of the work before them, and disappeared in a night! 2015, Nisid Hajari, Midnight's Furies: The Deadly Legacy of India's Partition, Houghton Mifflin Harcourt Publishing Company, ISBN, chapter 8, 178179: The young man faithfully delivered what Jinnah called the gupthe day's gossip and tried vainly to extract a newsworthy quote from the League leader.",False,False,False,False
