Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
34503,antihemostatic,Noun,Such a drug,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34529,antiherpetic,Noun,Any drug that counters herpes.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34533,antihidrotic,Noun,Any drug that counters hidrosis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34542,antihistamine,Noun,"A drug or substance that counteracts the effects of a histamine. Commonly used to alleviate the symptoms of hay fever and other allergies. 1946 December 1, British journal of pharmacology and chemotherapy, volume 1, number 4, page 278:Perhaps the most striking method of demonstrating the effect of antihistamine substances is to use them to protect guinea-pigs against the action of histamine sprayed into the air from an atomizer.",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34546,antihistaminic,Noun,Any antihistamine drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34624,antihyperalgesic,Noun,Such a drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34639,antihyperkinetic,Noun,Any drug that counters hyperkinesis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34673,antihypotensive,Noun,Any drug etc. that combats hypotension.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34678,antihysteric,Noun,"Any substance that counters hysterics. 1778, William Lewis, The new dispensatory, page 393:This composition, designed as an antihysteric, is liable to considerable objections, not only in regard to its particular ingredients, but to the medicinal intention of the whole.",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
34698,antiinfective,Noun,A drug that prevents or counteracts infection.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34760,antiknock,Noun,"Such a substance, usually tetraethyl lead (also MMT, MTBE and ethanol)",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
34795,antileishmanial,Noun,Such a drug,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34801,antileprotic,Noun,A drug used to treat leprosy.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34804,antileptic,Noun,Such a drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34817,antileukemic,Noun,Any drug that prevents or counters leukemia.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34819,antileukocidin,Noun,"Any substance, especially an antibody, that counters the effects of leukocidin",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
34821,antileukoprotease,Noun,Any substance that inhibits the action of a leukoprotease,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
34824,antileukotriene,Noun,Any drug that inhibits the action of a leukotriene,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34862,antilipemic,Noun,A drug that has this effect,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34942,antiluetic,Noun,Any drug that counters lues (syphilis).,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
34954,antilysin,Noun,Any substance that protects cells from the action of a lysin,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
34997,antimanic,Noun,Any drug that counters the symptoms of mania. Lithium salts are an antimanic.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35092,antimetabolite,Noun,"Any substance that competes with, or inhibits the normal metabolic process, often by acting as an analogue of an essential metabolite",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35140,antimicrobiotic,Noun,Such a drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35172,antimineralocorticoid,Noun,"A diuretic drug that antagonizes the action of aldosterone at mineralocorticoid receptors, typically used to manage chronic heart failure.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35244,antimonial,Noun,Any drug or medical preparation containing antimony.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35255,antimonide,Noun,Any compound of antimony with more electropositive elements.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
35338,antimuscarinic,Noun,An antimuscarinic drug.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35350,antimutagenic,Noun,A drug or other material that counters a mutagen,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35363,antimycobacterial,Noun,Any drug that has this effect,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35410,antinaupathic,Noun,Such a drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35412,antinauseant,Noun,Any drug that counteracts nausea.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35447,antineurotic,Noun,Any drug that counters neurosis.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35449,antineurotoxin,Noun,"Any substance, especially an antibody, that counters the effect of a neurotoxin",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35467,antinicotinic,Noun,Any substance that has this action,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35483,antinociceptive,Noun,Any substance that inhibits nociception.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35547,antinutrient,Noun,Any substance that interferes with the absorption or metabolism of a nutrient,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35596,antiosteoporotic,Noun,Such a drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35601,antioxidant,Noun,Any substance that acts to slow or prevent the oxidation of another chemical.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35622,antioxytocic,Noun,Any substance that counters uterine contractions.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35672,antiparkinsonian,Noun,Any drug used to treat Parkinson's disease,"neurology, pharmacology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35726,antipathogen,Noun,Any drug that counters the effects of a pathogen,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35765,antiperiodic,Noun,A drug that prevents the regular recurrence of symptoms.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35774,antiperistaltic,Noun,A drug that blocks peristalsis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
35793,antiperspirant,Noun,"A substance used to minimize sweating or perspiration, and usually applied to the underarm area.","countable, uncountable",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35812,antipheromone,Noun,Any compound that inhibits the action of a pheromone,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
35851,antiphosphatase,Noun,"A substance that creates an allergic response to phosphatase antobodies. 1972, Barbara K. Bodner, Staphylococcal Acid Phosphatase: Antigenicity, Assay of Its Antibody, and Protection Studies:The antiphosphatase titer of serum treated with mercaptoethanol and an untreated control serum were determined by immunodiffusion.",immunology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35911,antiplastic,Noun,"Any substance that prevents the process of healing, or granulation.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35912,antiplastic,Noun,A substance added to clay to make it less malleable.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
35919,antiplatelet,Noun,"A drug that destroys blood platelets. 2015 July 31, Ying Xian et al., Real world effectiveness of warfarin among ischemic stroke patients with atrial fibrillation: observational analysis from Patient-Centered Research into Outcomes Stroke Patients Prefer and Effectiveness Research (PROSPER) study, in BMJ: British Medical Journal[1], volume 351, DOI:10.1136/bmj.h3786:Discharge drugs included antihypertensives, statins, and antiplatelets (aspirin, aspirin/dipyridamole, clopidogrel, aspirin/clopidogrel dual antiplatelet therapy, and other antiplatelet agents).",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36070,antiprogestin,Noun,Any substance that prevents cells from making or using progesterone. Antiprogestins may stop some cancer cells from growing and they are being studied in the treatment of breast cancer.,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36115,antiprothrombinase,Noun,Any substance that counters the function of prothrombinase,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36123,antiprotozoal,Noun,Any drug used to fight diseases caused by protozoa,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36136,antipsoriatic,Noun,A drug that prevents or counters psoriasis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36167,antipurine,Noun,Any substance that inhibits purine.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36189,antipyrine,Noun,The drug phenazone.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36286,antirachitic,Noun,Any drug that cures or prevents rickets.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36304,antiradical,Noun,A drug that counter free radicals,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36404,antiresistant,Noun,Any substance added to a pesticide to reduce its resistance to pests.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36410,antiresorptive,Noun,Any drug that inhibits resorption.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36436,antirheumatic,Noun,A drug that prevents or counters rheumatism.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36445,antirickettsial,Noun,Such a drug,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36535,antischizophrenic,Noun,Any drug used to treat schizophrenia.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36567,antisecretory,Noun,Any drug that decreases gastric secretion,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36612,antiseptic,Noun,Any substance that inhibits the growth and reproduction of microorganisms. Generally includes only those that are used on living objects (as opposed to disinfectants) and aren't transported by the lymphatic system to destroy bacteria in the body (as opposed to antibiotics).,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36629,antiserotonergic,Noun,Any such drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36675,antishock,Noun,"A drug that works to counter the effects of physical shock. 2013, Philip Jose Farmer, The Unreasoning Mask, ISBN:We all need some antishock, Doctor. 2014, Neal Asher, The Complete Owner Trilogy, ISBN:Shortly a drawer emerged, holding three loaded syringes: one containing a counteragent for his anaesthetic, the second a mix of sugars, antishocks, viral and bacterial applications, the third a wide-spectrum stimulant package.","countable, uncountable",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36683,antisialagogue,Noun,Any substance that decreases the production of saliva.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36799,antispasmatic,Noun,A drug that suppresses spasms.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36802,antispasmodic,Noun,A drug that suppresses spasms.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
36807,antispastic,Noun,A substance that prevents or diminishes spasms.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36868,antistaphylolysin,Noun,Any substance that counters staphylolysin,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36914,antistressor,Noun,"Any substance that reduces stress. 2005, Russell Farris, Per Marin, The Potbelly Syndrome The woman who is daydreaming is generating antistressors that will reduce her cortisol level []",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
36971,antisugar,Noun,"A substance that reacts readily to consume sugars. 1954, Archivos latinoamericanos de nutricin[4], volume 5, page 405:As one special example the author states that alcohol is an antisugar having calorigenic value but at the same time an antidynamic action.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
37046,antisyphilitic,Noun,Any drug that counters syphilis.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37163,antithrombolytic,Noun,Any drug that prevents or counters thrombolysis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37168,antithrombotic,Noun,Any drug having this property,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37234,antitranspirant,Noun,A substance applied to plant leaves to reduce transpiration.,"botany, horticulture",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
37288,antitubercular,Noun,Such a drug,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37295,antituberculotic,Noun,A drug used to counter tuberculosis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37302,antitumor,Noun,"Any substance that inhibits tumors. 2009, Jacques Royer, Asymmetric synthesis of nitrogen heterocycles (page 3) Aziridines are present as structural motifs in a variety of strongly biologically active compounds such as azinomycins A and B [] which are potent antitumors as well as antibiotic agents []",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
37424,antivitamin,Noun,Any compound that inhibits the metabolic action of a vitamin.,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
37444,antiwater,Noun,"A hypothetical substance resembling water but made from antimatter. 1979, William Darrach Halsey, Merit students encyclopedia: Volume 2 Thus antiwater would boil and freeze at the same temperatures as ordinary water.",particle physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
37492,antizymotic,Noun,A substance that prevents fermentation or decomposition.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
37558,antrafenine,Noun,A piperazine drug with analgesic and antiinflammatory properties.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37692,anxiogenic,Noun,An anxiogenic drug: a drug that causes anxiety.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37697,anxiolytic,Noun,A drug prescribed for the treatment of symptoms of anxiety.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37918,apadoline,Noun,An analgesic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
37921,apafant,Noun,An antiplatelet drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
38072,apaxifylline,Noun,A neuroprotective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
38339,aphidicide,Noun,"Any man-made substance that kills aphids. 2005, Philip McMillan Browse, Heligan: Fruit, Flowers and Herbs:Aphids can be controlled by spraying with a modern (targetted) aphidicide early in the season, as a routine precaution, or soft soap sprays can be used on a regular basis.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
38584,apiolic acid,Noun,An organic compound with chemical formula C10H10O6.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
38618,apixaban,Noun,"An anticoagulant drug for the treatment of venous thromboembolic events. 2007 April 27, Stephanie Saul, Bristol-Myers Removes Interim From Chiefs Title, in New York Times[1]:The company also announced a partnership with Pfizer to develop and market the experimental product apixaban, also for blood clots.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
38640,aplaviroc,Noun,A drug being developed to treat HIV infection.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
38644,aplindore,Noun,A drug that acts as a partial agonist selective for the dopamine receptor D2.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
38686,apneumone,Noun,Any substance produced by nonliving material that benefits a recipient species but is detrimental to a different species associated with the nonliving material.,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
38741,apocarotenoid,Noun,Any compound formed by the removal of fragments of the carbon backbone (usually by oxidative cleavage) of a carotenoid.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
39628,appearance,Noun,"That which is not substance, essence, hypostasis; the outward reality as opposed to the underlying reality Catholicism teaches that the Eucharist, while remaining under the physical appearance of bread and wine, becomes really and truly the body and the blood of Christ.","philosophy, theology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,essence
40131,application,Noun,"The substance applied. #* (Can we date this quote by Johnson and provide title, author's full name, and other details?) He invented a new application by which blood might be stanched. 1857, John Eadie, John Francis Waller, William John Macquorn Rankine, The Imperial Dictionary of Universal Biography His body was stripped, laid out upon a table, and covered with a hearsecloth, when some of his attendants perceived symptoms of returning animation, and by the use of warm applications, internal and external, gradually restored him to life.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
40753,aprepitant,Noun,"An antagonist drug, 5-[[(2S,3R)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl] ethoxy]-3-(4-fluorophenyl)morpholin-4-yl] methyl]-1,2-dihydro-1,2,4-triazol-3-one, used to prevent nausea following chemotherapy",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
40786,aprikalim,Noun,An antihypertensive drug.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
40802,aprobarbital,Noun,A drug mainly used to treat insomnia.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
40938,aptiganel,Noun,A discontinued drug with neuroprotective effects but undesirable side effects.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
41011,aqua,Noun,The compound water.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
41173,aquaretic,Noun,Any drug that promotes aquaresis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
41476,arachnicide,Noun,A substance that kills arachnids.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
41606,aranotin,Noun,An antiviral drug.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
41679,arbidol,Noun,An antiviral drug against influenza.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
42697,archoplasm,Noun,"The substance from which attraction spheres develop in mitotic cell division, and of which they consist.","cytology, dated",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
43212,arformoterol,Noun,A long-acting beta-adrenoceptor agonist drug (LABA) indicated for the treatment of chronic obstructive pulmonary disease.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
43304,argide,Noun,A binary compound of argon and another element.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
43371,argon fluorohydride,Noun,"The unstable compound, HArF, formed by reacting argon with hydrogen fluoride",inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
43642,arildone,Noun,An antiviral drug.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
43653,arimoclomol,Noun,"A drug, N-{[(2R)-2-hydroxy-3-piperidin-1-ylpropyl]oxy}pyridine-3-carboximidoyl chloride 1-oxide that stimulates cellular protein repair",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
43666,aripiprazole,Noun,An antipsychotic drug used in the treatment of schizophrenia etc.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
44134,armodafinil,Noun,"A stimulant-like drug, an active enantiomer of modafinil, being investigated for the treatment of various conditions such as depression, fatigue, and schizophrenia.",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
44401,aromaphyte,Noun,Any botanical substance used in aromatherapy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
44416,aromatic,Noun,Any aromatic compound.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
44417,aromatic compound,Noun,Any compound which exhibits aromaticity.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
44944,arrowroot,Noun,"A starchy substance obtained from the rhizomes of an arrowroot plant used as a thickener. 1840 February 1, Medico-botanical Society. Arrow-root, Genuine and Impure.Test for Ascertaining Its Quality.Skin Diseases., in Thomas Wakley, editor, The Lancet, volume I, number 857, London: Printed for the editor, by George Churchill,[], OCLC 1041935281, page 704:Dr. Ifill could state, with certainty, that all the arrow-root imported into this country from Barbadoes, was made from the maranta; [] The difference in the quality of the arrow-roots imported into this country, depended on the care which had been employed in the preparation. The greater number of times the fecula was washed, the purer it would be. 1843, Robley Dunglison, Demulcents, in General Therapeutics and Materia Medica, Adapted for a Medical Text Book. [...] In Two Volumes, volume II, Philadelphia, Pa.: Lea and Blanchard, OCLC 6180480, section VIII (Agents whose Action is Prominently Mechanical), pages 396398:[page 396] Arrowroot is the fecula of Maranta arundinacea or West Indian arrowroot; Sex. Syst. Monandria Monogynia; Nat. Ord. Marantace; a plant, which is a native of South America and the West Indies, where it is largely cultivated in gardens and provision grounds. The tubers or roots are beaten into a pulp, stirred with cold water, removing the fibres with the hand; the milky juice is passed through a fine sieve, and the starch is allowed to subside in the strained fluid. The fecula is then washed, and dried without heat. This is the Arrowroot. [] [pages 397398] As an aliment, arrowroot is considered to be less nutritive than wheaten starch, but more palatable and digestible. [] Boiled in water or milk, it is a very common, and favourite aliment in febrile and inflammatory affections, in chronic diseases, and in convalescence from the acute. 1845, Andrew Ure, ARROW ROOT, in Recent Improvements in Arts, Manufactures, and Mines:[], London: Printed for Longman, Brown, Green, and Longmans,[], OCLC 1055008622, page 10:The presence of potato starch in arrow root may be discovered by the microscope. Arrow root consists of regular ovoid particles of nearly equal size, whereas potato starch consists of particles of an irregular ovoid or truncated form, exceedingly irregular in their dimensions, some being so large as 1300 of an inch, and others only 12000. 1861, Isabella Beeton, Chapter XXIX. Recipes., in The Book of Household Management;[], London: S[amuel] O[rchart] Beeton,[], OCLC 794496008, paragraph 1407 (Arrowroot Blanc-mange), page 706:Mix to a smooth batter the arrowroot with pint of the milk; put the other pint on the fire, with laurel-leaves or lemon-peel, whichever may be preferred, and let the milk steep until it is well flavoured. Then strain the milk, and add it, boiling, to the mixed arrowroot; sweeten it with sifted sugar, and let it boil, stirring it all the time, till it thickens sufficiently to come from the saucepan. 1873 September, P. L. Simmonds, The Edible Starches of Commerce, Their Production and Consumption, in Charles F[rederick] Chandler and W[illiam] H[enry] Chandler, editors, The American Chemist: A Monthly Journal of Theoretical, Analytical, and Technical Chemistry, volume IV, number 3, Philadelphia, Pa.: Henry C[harles] Lea, OCLC 314440566, page 98, column 2:Arrowroot is made from Zamia angustifolia in the Bahamas, etc. Under the local name of Coonti an arrowroot is prepared in Florida from the fecula of Zamia integrifolia. [] Arrowroot prepared in Queensland from Encephalartus (Zamia) spiralis was shown in 1872 at the London Exhibition. 1982, Lois Lucas, Arrowroot: Pia, in Plants of Old Hawaii, Honolulu, Hi.: Bess Press, ISBN, page 4:For food, they [ancient Hawaiians] mixed the arrowroot with coconut cream or milk (wai o ka nui), or wrapped it in t (k) leaves. Also they steamed the arrowroot in an imu to make the dessert haupia. 1996, Rachel Laudan, The Coconut and the Arrowroot, in The Food of Paradise: Exploring Hawaiis Culinary Heritage (Kolowalu Book), Honolulu, Hi.: University of Hawaii Press, ISBN, part 4 (In the Beginning), pages 229230:The Hawaiian dessert most commonly encountered by visitors is haupia. At every commercial luau, a thick and stodgy pudding of cornstarch and coconut milk is cut into squares and served on pieces of green ti leaf. This version is a long way from the original. [] [T]he coconut milk should be thickened with pia, the Polynesian arrowroot. [] The most highly regarded ""arrowroot"" is West Indian (Maranta arundinacea); [] Haupia made with this West Indian arrowroot was indeed creamier, almost gelatinous, nothing like so solid and pasty, and with a clearer flavor than haupia made with cornstarch. It is worth seeking out arrowroot, with the caveat that you may not be getting what you expect.",uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
44978,arsane,Noun,"The compound arsine, AsH3","inorganic chemistry, uncountable",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45098,arsenic pentachloride,Noun,The binary compound of arsenic and chlorine AsCl5,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45100,arsenic trihydride,Noun,The compound arsine.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45105,arsenical,Noun,"Any drug or other substance containing arsenic. 1999, Nicholas Goodrick-Clarke, translating Paracelsus, Opus Paramirum, in Essential Readings, North Atlantic Books 1999, p. 95: Thus Mercury cures the holes which it has provoked and other Arsenicals do likewise.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
45148,arsenocholine,Noun,The organic compound formally derived from choline by replacing the nitrogen atom with arsenic,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45158,arsenolipid,Noun,Any compound formally derived from a phospholipid by replacing the phosphorus atom with arsenic,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45176,arsenous hydride,Noun,The compound arsine.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
