Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term
53549,mutual-masturbation,Noun,attributive form of mutual masturbation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,mutual masturbation
54344,myocardial-infarct,Noun,attributive form of myocardial infarct myocardial-infarct patient,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,myocardial infarct myocardial-infarct patient
3921,Purkinje-cell,Noun,"attributive form of Purkinje cell 1999, Modern Techniques in Neuroscience Research: 33 Tables ISBN, page 17: [] which encloses the initial segment of the Purkinje-cell axon.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"purkinje cell 1999, modern techniques in neuroscience research: 33 tables isbn, page 17: [] which encloses the initial segment of the purkinje-cell axon."
2615,jet-engine,Noun,attributive form of jet engine jet-engine noise,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,jet engine jet-engine noise
3291,jimjam,Noun,"attributive form of jimjams 2014, Brigitta Gisella Geltrich-Ludgate, Fathers Can Be Good Dads As I sat and pushed down my jimjam pants, Sean came in to tuck me in.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"jimjams 2014, brigitta gisella geltrich-ludgate, fathers can be good dads as i sat and pushed down my jimjam pants, sean came in to tuck me in."
3874,jodhpur,Noun,"attributive form of jodhpurs 2011 January, Vicki Woods, ""Tuscan Turnaround"", Vogue, page 127: Lara explores one of the olive groves, dressed in an Herms stretch-wool jodhpur jumpsuit and calfskin boots []",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"jodhpurs 2011 january, vicki woods, ""tuscan turnaround"", vogue, page 127: lara explores one of the olive groves, dressed in an herms stretch-wool jodhpur jumpsuit and calfskin boots []"
5830,junior-college,Noun,attributive form of junior college junior-college student,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,junior college junior-college student
6419,juvenile-delinquent,Noun,attributive form of juvenile delinquent A member of a juvenile-delinquent gang, law,"His juvenile-delinquent son. His is a typical juvenile-delinquent career. 1960, P. G. Wodehouse, Jeeves in the Offing, chapter VII:This cow-creamer, in case you're interested, was a silver jug or pitcher or whatever you call it shaped, of all silly things, like a cow with an arching tail and a juvenile-delinquent expression on its face, a cow that looked as if it were planning, next time it was milked, to haul off and let the milkmaid have it in the lower ribs.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,juvenile delinquent a member of a juvenile-delinquent gang
1247,radio-station,Noun,attributive form of radio station radio-station employee,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,radio station radio-station employee
2370,rag-week,Noun,attributive form of rag week,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rag week
5695,rational-number,Noun,attributive form of rational number rational-number approximation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rational number rational-number approximation
6392,razor-blade,Noun,attributive form of razor blade razor-blade injury,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,razor blade razor-blade injury
8457,reasonable-person,Noun,attributive form of reasonable person reasonable-person doctrine,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,reasonable person reasonable-person doctrine
12504,red-deer,Noun,attributive form of red deer,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,red deer
17092,registered-trademark,Noun,attributive form of registered trademark registered-trademark status,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,registered trademark registered-trademark status
19328,relative-pronoun,Noun,attributive form of relative pronoun,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,relative pronoun
19953,religious-pluralism,Noun,attributive form of religious pluralism religious-pluralism text,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,religious pluralism religious-pluralism text
23309,report-card,Noun,attributive form of report card report-card blues,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,report card report-card blues
30459,reverse-commute,Noun,attributive form of reverse commute,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,reverse commute
34403,right-angle,Noun,attributive form of right angle a right-angle salute,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,right angle a right-angle salute
36160,river-bank,Noun,attributive form of river bank,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,river bank
36446,road-gang,Noun,attributive form of road gang,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,road gang
36449,road-movie,Noun,attributive form of road movie road-movie fan,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,road movie road-movie fan
36450,road-race,Noun,attributive form of road race,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,road race
37193,rock-band,Noun,attributive form of rock band rock-band mentality,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rock band rock-band mentality
37196,rock-dove,Noun,attributive form of rock dove,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rock dove
37839,roe-deer,Noun,attributive form of roe deer,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,roe deer
38335,rolled-oats,Noun,attributive form of rolled oats,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rolled oats
38943,roo-bar,Noun,attributive form of roo bar,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,roo bar
42120,rubbish-bin,Noun,attributive form of rubbish bin It had a rubbish-bin look to it.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rubbish bin it had a rubbish-bin look to it.
42799,rugby-boot,Noun,attributive form of rugby boot,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,rugby boot
44026,running-shoe,Noun,attributive form of running shoe,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,running shoe
1820,game-bird,Noun,attributive form of game bird game-bird ammo,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,game bird game-bird ammo
1824,game-of-chance,Noun,attributive form of game of chance game-of-chance mark,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,game of chance game-of-chance mark
1827,game-point,Noun,attributive form of game point game-point situation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,game point game-point situation
2152,gamma-ray,Noun,attributive form of gamma ray,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,gamma ray
2804,gap-year,Noun,attributive form of gap year gap-year adventure,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,gap year gap-year adventure
3328,garlic-press,Noun,attributive form of garlic press,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,garlic press
6337,general-election,Noun,attributive form of general election general-election candidates,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,general election general-election candidates
6867,genitive-case,Noun,attributive form of genitive case a genitive-case noun,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,genitive case a genitive-case noun
9936,ghost-town,Noun,attributive form of ghost town Downtown Manhattan has a ghost-town emptiness at two in the morning.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,ghost town downtown manhattan has a ghost-town emptiness at two in the morning.
10529,gift-horse,Noun,attributive form of gift horse gift-horse inspection,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,gift horse gift-horse inspection
12144,given-name,Noun,attributive form of given name,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,given name
12410,glad-wrap,Noun,attributive form of glad wrap glad-wrap seal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,glad wrap glad-wrap seal
12797,glass-cleaner,Noun,attributive form of glass cleaner glass-cleaner bottle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,glass cleaner glass-cleaner bottle
12798,glass-cockpit,Noun,attributive form of glass cockpit glass-cockpit aircraft,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,glass cockpit glass-cockpit aircraft
14537,glow-plug,Noun,attributive form of glow plug,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,glow plug
18157,golden-eagle,Noun,attributive form of golden eagle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,golden eagle
22513,graph-paper,Noun,attributive form of graph paper graph-paper precision,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,graph paper graph-paper precision
26221,gross-domestic-product,Noun,attributive form of gross domestic product gross-domestic-product analysis,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,gross domestic product gross-domestic-product analysis
26747,group-theoretical,Noun,attributive form of group theoretical,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,group theoretical
28461,guinea-fowl,Noun,attributive form of guinea fowl,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,guinea fowl
28462,guinea-pig,Noun,"attributive form of guinea pig, noun.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"guinea pig, noun."
3448,language-code,Noun,attributive form of language code language-code table,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,language code language-code table
4269,large-intestine,Noun,attributive form of large intestine large-intestine contents,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,large intestine large-intestine contents
4734,lash-curler,Noun,attributive form of lash curler lash-curler handle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,lash curler lash-curler handle
4855,last-name,Noun,attributive form of last name I need last-name information from the database.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,last name i need last-name information from the database.
5703,laughing-gas,Noun,attributive form of laughing gas laughing-gas stupor,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,laughing gas laughing-gas stupor
6363,lawn-chair,Noun,attributive form of lawn chair a lawn-chair snooze,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,lawn chair a lawn-chair snooze
7861,leap-of-faith,Noun,attributive form of leap of faith,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,leap of faith
7862,leap-year,Noun,"attributive form of leap year Stateside, a presidential election is a leap-year event.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"leap year stateside, a presidential election is a leap-year event."
8112,leather-jacket,Noun,attributive form of leather jacket leather-jacket coolness,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,leather jacket leather-jacket coolness
9067,legal-beagle,Noun,attributive form of legal beagle legal-beagle questioning,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,legal beagle legal-beagle questioning
9068,legal-eagle,Noun,attributive form of legal eagle legal-eagle questioning,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,legal eagle legal-eagle questioning
9069,legal-entity,Noun,attributive form of legal entity,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,legal entity
13465,life-assurance,Noun,attributive form of life assurance life-assurance policy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,life assurance life-assurance policy
13470,life-child,Noun,attributive form of life child life-child syndrome,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,life child life-child syndrome
13788,lifetime-job,Noun,attributive form of lifetime job,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,lifetime job
16755,lip-gloss,Noun,attributive form of lip gloss lip-gloss applicator,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,lip gloss lip-gloss applicator
17384,liquid-laugh,Noun,attributive form of liquid laugh,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,liquid laugh
18604,little-finger,Noun,attributive form of little finger,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,little finger
18609,little-owl,Noun,attributive form of little owl,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,little owl
18912,live-weight,Noun,attributive form of live weight,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,live weight
23964,love-egg,Noun,attributive form of love egg love-egg use,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,love egg love-egg use
3232,abstinence-only,Noun,attributive form of abstinence only abstinence-only education,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,abstinence only abstinence-only education
5518,accusative-case,Noun,attributive form of accusative case,,an accusative-case noun,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,accusative case
8210,action-movie,Noun,attributive form of action movie action-movie fan,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,action movie action-movie fan
8925,ad-banner,Noun,attributive form of ad banner ad-banner clicks,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,ad banner ad-banner clicks
9555,address-book,Noun,attributive form of address book address-book entry,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,address book address-book entry
11494,adult-movie,Noun,attributive form of adult movie adult-movie producer,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,adult movie adult-movie producer
14656,age-of-consent,Noun,attributive form of age of consent The age-of-consent doctrine,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,age of consent the age-of-consent doctrine
16527,air-resistance,Noun,attributive form of air resistance air-resistance equation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,air resistance air-resistance equation
20943,allopathic-medicine,Noun,attributive form of allopathic medicine allopathic-medicine proponent,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,allopathic medicine allopathic-medicine proponent
29035,angst-bunny,Noun,attributive form of angst bunny angst-bunny clothing,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,angst bunny angst-bunny clothing
38776,apocrine-gland,Noun,attributive form of apocrine gland apocrine-gland problems,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,apocrine gland apocrine-gland problems
43878,arm's-length,Noun,attributive form of arm's length The price reached in an arm's-length transaction is assumed to be the market price.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,arm's length the price reached in an arm's-length transaction is assumed to be the market price.
44332,army-ant,Noun,attributive form of army ant army-ant ferocity,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,army ant army-ant ferocity
45898,artificial-intelligence,Noun,attributive form of artificial intelligence artificial-intelligence programmer,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,artificial intelligence artificial-intelligence programmer
49764,at-sign,Noun,"attributive form of at sign, meaning the symbol (@)",,the at-sign key on my keyboard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"at sign, meaning the symbol (@)"
52984,auto-insurance,Noun,attributive form of auto insurance auto-insurance policy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,auto insurance auto-insurance policy
52988,auto-racing,Noun,attributive form of auto racing auto-racing participant,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,auto racing auto-racing participant
54176,automobile-racing,Noun,attributive form of automobile racing automobile-racing participant,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,automobile racing automobile-racing participant
55100,auxiliary-verb,Noun,attributive form of auxiliary verb,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,auxiliary verb
56015,award-ceremony,Noun,attributive form of award ceremony,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,award ceremony
56032,awards-ceremony,Noun,attributive form of awards ceremony,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,awards ceremony
1417,tail-between-one's-legs,Noun,"attributive form of tail between one's legs 1928, D",,"H. Lawrence, Laura Bonds, editor, Lady Chatterley's Lover, published 2009, page 20:Poor Michaelis had been much kicked, so that he had a slightly tail-between-the-legs look even now.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"tail between one's legs 1928, d"
1557,tailgate-party,Noun,attributive form of tailgate party tailgate-party thrower,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,tailgate party tailgate-party thrower
5597,tasting-menu,Noun,attributive form of tasting menu,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,tasting menu
6096,tawny-owl,Noun,attributive form of tawny owl,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,tawny owl
6530,tea-cosy,Noun,attributive form of tea cosy tea-cosy homeyness,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,tea cosy tea-cosy homeyness
6855,team-sport,Noun,attributive form of team sport,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,team sport
7809,teddy-bear,Noun,attributive form of teddy bear teddy-bear therapy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,teddy bear teddy-bear therapy
7843,tee-ball,Noun,attributive form of tee ball tee-ball coach,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,tee ball tee-ball coach
8858,telephone-jack,Noun,attributive form of telephone jack telephone-jack installation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,telephone jack telephone-jack installation
9277,television-station,Noun,attributive form of television station television-station employee,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,television station television-station employee
10222,ten-o'clock,Noun,attributive form of ten o'clock ten-o'clock newscast,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,ten o'clock ten-o'clock newscast
10223,ten-past,Noun,attributive form of ten past His ten-past bathroom break,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,ten past his ten-past bathroom break
10244,ten-to,Noun,attributive form of ten to His ten-to bathroom break,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,ten to his ten-to bathroom break
