Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term
29944,gx,Noun,Abbreviation of grex.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,grex.
2,l'ee,Noun,Abbreviation of licensee.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,licensee.
9,l.,Noun,Abbreviation of leaf.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,leaf.
10,l.,Noun,Abbreviation of line., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,line.
12,l.,Adjective,Abbreviation of left,,l. com. car. a. left common carotid artery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,left
3382,lang,Noun,Abbreviation of language,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,language
4966,lat.,Noun,Abbreviation of latitude.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,latitude.
8973,leg,Adjective,Abbreviation of legislative,,The party wants to tackle social issues in the next leg term.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,legislative
8992,leg.,Noun,Abbreviation of legislature.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,legislature.
8993,leg.,Noun,Abbreviation of legend.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,legend.
8994,leg.,Noun,Abbreviation of legislation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,legislation.
8995,leg.,Adjective,Abbreviation of legislative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,legislative.
8996,leg.,Adverb,Abbreviation of legato., music,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,legato.
12378,lgth,Noun,Abbreviation of length.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,length.
13925,lig.,Noun,Abbreviation of ligament., anatomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ligament.
14805,likubin,Noun,Abbreviation of likubin bacterium., microbe,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,likubin bacterium.
15515,lin.,Noun,Abbreviation of line (a measure of length).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,line (a measure of length).
16334,link,Noun,Abbreviation of hyperlink,,The link on the page points to the sports scores.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,hyperlink
17883,lit.,Noun,Abbreviation of liter.Abbreviation of liters.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,liter.
17884,lit.,Noun,Abbreviation of literature.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,literature.
17885,lit.,Adjective,Abbreviation of literal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,literal.
17886,lit.,Adverb,Abbreviation of literally.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,literally.
19393,ll.,Noun,Abbreviation of lines., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,lines.
19409,ln,Noun,Abbreviation of lane.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,lane.
19419,lo-res,Adjective,Abbreviation of low-resolution.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,low-resolution.
19950,loc.,Adjective,Abbreviation of locative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,locative.
20775,log pot,Noun,Abbreviation of logarithmic potentiometer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,logarithmic potentiometer.
24397,low-cal,Adjective,Abbreviation of low-calorie.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,low-calorie.
24463,low-res,Adjective,Abbreviation of low-resolution.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,low-resolution.
24701,lowess,Noun,Abbreviation of locally weighted robust scatterplot smoothing., genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,locally weighted robust scatterplot smoothing.
24873,lrnd.,Adjective,Abbreviation of learned.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,learned.
26679,ly,Noun,Abbreviation of light-year., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,light-year.
9,y/y,Adjective,Abbreviation of year-on-year.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,year-on-year.
884,yd.,Noun,Abbreviation of yard (unit of length).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,yard (unit of length).
2110,ylw,Noun,Abbreviation of yellow.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,yellow.
2111,ylw,Adjective,Abbreviation of yellow.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,yellow.
2136,yo,Noun,Abbreviation of year/years old.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,year/years old.
2517,yote,Noun,Abbreviation of coyote.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,coyote.
2846,yr,Noun,Abbreviation of year.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,year.
2864,yrs,Noun,Abbreviation of years; plural of yr,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,years; plural of yr
15,a-a,Adjective,Abbreviation of air-to-air.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,air-to-air.
23,a-fib,Noun,Abbreviation of atrial fibrillation., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,atrial fibrillation.
52,a.,Noun,abbreviation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,
118,a.u.,Noun,Abbreviation of atomic units.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,atomic units.
119,a.u.,Noun,Abbreviation of arbitrary units.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,arbitrary units.
120,a.u.,Noun,Abbreviation of astronomical units.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,astronomical units.
121,a.u.,Noun,Abbreviation of absorbance units.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,absorbance units.
125,a/c,Adjective,Abbreviation of antecubital.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,antecubital.
126,a/c,Noun,Abbreviation of account,,a cheque marked a/c payee may not be deposited in a bank account which does not belong to the named payee,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,account
133,a11y,Noun,Abbreviation of accessibility., software engineering,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accessibility.
137,aMCI,Noun,Abbreviation of amnestic mild cognitive impairment., pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,amnestic mild cognitive impairment.
322,ab,Verb,Abbreviation of abort.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abort.
323,ab,Adverb,Abbreviation of about.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,about.
325,ab.,Noun,Abbreviation of antibody.[3],,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,antibody.[3]
326,ab.,Noun,Abbreviation of abridgement.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abridgement.
707,abb.,Noun,Abbreviation of abbess.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbess.
708,abb.,Noun,Abbreviation of abbey.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbey.
709,abb.,Noun,Abbreviation of abbot.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbot.
799,abbr.,Noun,Abbreviation of abbreviation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbreviation.
803,abbrev.,Noun,Abbreviation of abbreviation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbreviation.
846,abbrevn,Noun,Abbreviation of abbreviation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbreviation.
850,abbrv.,Noun,Abbreviation of abbreviation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abbreviation.
863,abd.,Verb,Abbreviation of abdicated.[1],,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abdicated.[1]
1608,abl.,Adjective,Abbreviation of ablative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ablative.
2296,abp.,Noun,Abbreviation of archbishop.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,archbishop.
2298,abr.,Verb,Abbreviation of abridge.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abridge.
2299,abr.,Adjective,Abbreviation of abridged.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abridged.
2300,abr.,Noun,Abbreviation of abridgement.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abridgement.
2563,abs.,Adjective,Abbreviation of absent.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,absent.
2564,abs.,Adjective,Abbreviation of absolute.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,absolute.
2565,abs.,Adjective,Abbreviation of abstract.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abstract.
2566,abs.,Adverb,Abbreviation of absolutely.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,absolutely.
2567,abs.,Noun,Abbreviation of absence.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,absence.
2568,abs. feb.,Adverb,Abbreviation of absente febre; in the absence of fever, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,absente febre; in the absence of fever
3251,abstr.,Adjective,Abbreviation of abstract.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abstract.
3252,abstr.,Adjective,Abbreviation of abstracted.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,abstracted.
3715,ac,Noun,Abbreviation of acre.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,acre.
3719,ac.,Noun,Abbreviation of acre.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,acre.
3742,acad,Noun,Abbreviation of academy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,academy.
3743,acad.,Noun,Abbreviation of academy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,academy.
3744,acad.,Adjective,Abbreviation of academic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,academic.
4184,acc.,Noun,Abbreviation of accusative., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accusative.
4185,acc.,Noun,Abbreviation of acceleration., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,acceleration.
4186,acc.,Noun,Abbreviation of account., accounting,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,account.
4187,acc.,Noun,Abbreviation of accounting., accounting,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accounting.
4188,acc.,Noun,Abbreviation of accountant., accounting,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accountant.
4189,acc. cogn.,Noun,Abbreviation of accusative cognate.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accusative cognate.
4212,accel,Adverb,Abbreviation of accelerando., music,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accelerando.
5382,acct,Noun,Abbreviation of account,,Acct *******562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,account
5383,acct,Noun,Abbreviation of accountant.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accountant.
5502,accus,Adjective,Abbreviation of accusative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,accusative.
6279,acft,Noun,Abbreviation of aircraft.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,aircraft.
7161,acq.,Noun,Abbreviation of acquiescing., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,acquiescing.
7662,acronym,Noun,"An abbreviation formed by the initial letters of other words, sometimes exclusively such abbreviations when pronounced as a word (as ""laser"") rather than as individual letters (initialisms such as ""TNT"")", linguistics,"1940, W. Muir al. translating L. Feuchtwanger's Paris Gazette, iii, xlvii, p. 518: Pee-gee-enn. It's an acronym, that's what it is. That's what they call words made up of initials. 2014 September 23, ""Choosing a Primary School: A Teacher's Guide for Parents"", The Guardian: Some teachers festoon every spare inch of wall with vocabulary choices or maths techniques to use, which look great at first, but to some children might appear quite daunting. You'll probably see unfamiliar acronyms such as Walt (We Are Learning To). Be sure to ask what they stand for and how they are used in practice.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"med by the initial letters of other words, sometimes exclusively such abbreviations when pronounced as a word (as ""laser"") rather than as individual letters (initialisms such as ""tnt"")"
7663,acronym,Noun,"An abbreviation formed by the beginning letters or syllables of other words (as ""Benelux"")", linguistics,"1950, Simeon Potter, Our Language, p. 163: Acronyms or telescoped names like nabisco from National Biscuit Company.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"med by the beginning letters or syllables of other words (as ""benelux"")"
7892,act.,Adjective,Abbreviation of acting.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,acting.
7893,act.,Adjective,Abbreviation of active., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,active.
7894,act.,Adjective,Abbreviation of actual.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,actual.
7895,act.,Noun,Abbreviation of activities.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,activities.
7896,act.,Noun,Abbreviation of actor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,actor.
7897,act.,Noun,Abbreviation of actuary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,actuary.
8949,ad-seg,Noun,Abbreviation of administrative segregation: solitary confinement in prison," Canada, US",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,administrative segregation: solitary confinement in prison
8950,ad.,Noun,Abbreviation of adaptation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adaptation.
8951,ad.,Noun,Abbreviation of adapter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adapter.
8952,ad.,Noun,Abbreviation of adverb.," grammar, also spelt adv(.)",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adverb.
8953,ad.,Noun,Abbreviation of advertisement., also spelt ad,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,advertisement.
8954,ad.,Verb,Abbreviation of adapt.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adapt.
8955,ad.,Verb,Abbreviation of adapted.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adapted.
8956,ad.,Verb,Abbreviation of addantur.," imperative, medicine, in prescriptions, also spelt add.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,addantur.
8957,ad.,Verb,Abbreviation of adde.," imperative, medicine, in prescriptions, also spelt add.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adde.
8989,ad hom,Adjective,Abbreviation of ad hominem.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ad hominem.
8990,ad hom,Noun,Abbreviation of ad hominem.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ad hominem.
9273,adcol,Noun,"Abbreviation of additional collection: the additional cost of airfare, taxes, and airline fees, on a reissued airline ticket"," travel, aviation",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"additional collection: the additional cost of airfare, taxes, and airline fees, on a reissued airline ticket"
9284,add'l,Adjective,Abbreviation of additional.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,additional.
9291,add.,Noun,Abbreviation of addendum., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,addendum.
10345,adj.,Noun,Abbreviation of adjective., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adjective.
10346,adj.,Noun,Abbreviation of adjustment.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adjustment.
10347,adj.,Noun,Abbreviation of adjunct.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adjunct.
10348,adj.,Adjective,Abbreviation of adjacent.," mathematics, high school",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adjacent.
10349,adj.,Adjective,Abbreviation of adjusted.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adjusted.
10678,adm.,Adjective,Abbreviation of administrative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,administrative.
10679,adm.,Noun,Abbreviation of administration.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,administration.
10715,admin.,Adjective,Abbreviation of administrative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,administrative.
10716,admin.,Noun,Abbreviation of administration.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,administration.
11662,adv,Noun,Abbreviation of adverb.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adverb.
11663,adv.,Noun,Abbreviation of adverb.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,adverb.
12184,advt,Noun,Abbreviation of advertisement.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,advertisement.
13146,aff'd,Verb,Abbreviation of affirmed., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,affirmed.
13147,aff'd mem.,Noun,Abbreviation of affirmed by a memorandum opinion., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,affirmed by a memorandum opinion.
13148,aff'g,Verb,Abbreviation of affirming., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,affirming.
15333,agmt.,Noun,Abbreviation of agreement.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,agreement.
15731,agri,Noun,Abbreviation of agriculture,,"2012, Bill Laird, The Life of a Cotton Picking Coaching Preacher (page 100) The elementary school building, Home Economics building, and Agri building, were across the street from the high school building.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,agriculture
16708,air photo,Noun,Abbreviation of aerial photograph.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,aerial photograph.
16709,air photo,Noun,Abbreviation of aerial photography.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,aerial photography.
18057,alc,Noun,Abbreviation of alcohol,,5.3% alc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,alcohol
18892,algo,Noun,Abbreviation of algorithm.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,algorithm.
18986,alias,Noun,An abbreviation that replaces a string of commands and thereby reduces typing when performing routine actions or tasks., computing,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,
19330,alk.,Adjective,Abbreviation of alkali.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,alkali.
19331,alk.,Adjective,Abbreviation of alkaline,,printed on alk. paper,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,alkaline
21679,alnum,Noun,Abbreviation of alphanumeric.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,alphanumeric.
22170,alt,Adjective,Abbreviation of alternate.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,alternate.
22171,alt,Adjective,"Abbreviation of alternative., especially as a cultural phenomenon seen as being outside the mainstream of its genre",,"alt-rock, alt-country, alt-right, alt medicine For quotations of use of this term, see Citations:alt.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"alternative., especially as a cultural phenomenon seen as being outside the mainstream of its genre"
22174,alt-country,Noun,Abbreviation of alternative country., music,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,alternative country.
23230,amb.,Noun,Abbreviation of ambassador.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ambassador.
23784,amdram,Noun,Abbreviation of amateur dramatics.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,amateur dramatics.
23909,amend.,Noun,Abbreviation of amendment., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,amendment.
23935,amends.,Noun,Abbreviation of amendments., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,amendments.
23988,amer.,Adjective,Abbreviation of American.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,american.
23989,amer.,Adjective,Abbreviation of Amerindian.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,amerindian.
25264,amp-hr,Noun,Abbreviation of ampere-hour.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ampere-hour.
25266,amp. hr.,Noun,Abbreviation of ampere-hour.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ampere-hour.
25922,amt,Noun,Abbreviation of amount.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,amount.
25930,amu,Noun,Abbreviation of atomic mass unit.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,atomic mass unit.
26863,anammox,Noun,"Abbreviation of anaerobic ammonium oxidation, a part of the nitrogen cycle", biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"anaerobic ammonium oxidation, a part of the nitrogen cycle"
27269,anat.,Adjective,Abbreviation of anatomical.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anatomical.
27270,anat.,Adjective,Abbreviation of anatomic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anatomic.
27271,anat.,Noun,Abbreviation of anatomy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anatomy.
29910,ann.,Noun,Abbreviation of annotated., in bibliographies,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,annotated.
30074,anniv,Noun,Abbreviation of anniversary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anniversary.
30105,annot.,Noun,Abbreviation of annotation., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,annotation.
30548,anon.,Noun,Abbreviation of anonymous., in bibliographies,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anonymous.
30777,ans.,Noun,Abbreviation of answer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,answer.
30915,ant.,Adjective,Abbreviation of anterior.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anterior.
31770,anthrop.,Noun,Abbreviation of anthropology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anthropology.
31771,anthrop.,Adjective,Abbreviation of anthropological.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,anthropological.
34081,antifem,Noun,Abbreviation of antifeminist.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,antifeminist.
34394,antigov,Adjective,Abbreviation of antigovernment.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,antigovernment.
37413,antivir,Noun,Abbreviation of antivirus.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,antivirus.
37908,ap,Adjective,Abbreviation of apothecaries' system,,ap oz (apothecaries' ounce),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,apothecaries' system
37909,ap't,Noun,Abbreviation of apartment,,"1901 January 1, advertisement, The New York Times, page 15, column 3 Bachelor Apts",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,apartment
39433,app.,Noun,Abbreviation of appendix, law,(text added to the end of a book or an article),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,appendix
39478,appar,Adverb,Abbreviation of apparently,,"The Chambers Dictionary (page 926) [Appar from Fr lier, from L ligre to bind] 1999, Mairi Robinson, Concise Scots dictionary, page 344:[abbrev of the place-name Kirriemuir, where appar they are common, + dumpling f the rounded shape]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,apparently
39479,appar.,Adverb,Abbreviation of apparently.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,apparently.
