Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,disease,object_map,object,10,11,12,13,14,15,16,17
7129,acoustician,Noun,"One versed in acoustics, especially a physicist who specializes in acoustics.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,acoustics ,,acoustics,,,,,,,,,,True,False,,,,,,,,,,
7486,acrobatics,Noun,The art of performing acrobatic gymnastic feats.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
8524,actual,Noun,"an actual, real one; notably: (finance) something actually received; real receipts, as distinct from estimated ones",,"(military) a radio callsign modifier that specifies the commanding officer of the unit or asset denoted by the remainder of the callsign and not the officer's assistant or other designee. Bravo Six Actual, this is Charlie One. Come in, over. (The radio operator is requesting to speak to the commander of the unit under the call sign ""Bravo Six."")",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,finance,,finance,,,,,,,,,,True,False,,,,,,,,,,
9126,adapalene,Noun,A particular medicine used topically to treat skin conditions., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
12628,aeroecology,Noun,The ecology of airborne organisms, ecology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ecology,,ecology,,,,,,,,,,True,False,,,,,,,,,,
12644,aerogami,Noun,"airborne origami 1996, Soaring - Volume 60, page 10:Aerogami - construction of paper flying ""things,"" is also popular", papercraft,"2013 February 13, Anusha Parthasarathy, Creativity in every fold, in The Hindu:The art is as old as paper, says Karthik adding, so far, we have tried modular, tessellation, crumpling, sculpture, wet folding and aerogami techniques. 2018 December 17, A Christmas homecoming, in The Sun Daily:The activities lined up this month at MyTown includes aerogami workshops, meeting Santa Claus up close and personal, and a Jolly Hunt where participants will have to find clues of mystery selfie spots in the Christmas exhibit area on the ground floor.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,origami,,origami,,,,,,,,,,True,False,,,,,,,,,,
12713,aeromedicine,Noun,aviation or aerospace medicine,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,aviation or aerospace medicine,,aviation,or,aerospace,medicine,,,,,,,True,False,", medicine",True,,,,,,,,
12743,aeronautics,Noun,"The design, construction, mathematics and mechanics of aircraft and other flying objects",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"design , construction , mathematics and mechanics",,design,",",construction,",",mathematics,and,mechanics,,,,True,False,", mathematics",True,,,,,,,,
12808,aerophysics,Noun,The physics of the design and construction of aerodynamic devices, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,physics,,physics,,,,,,,,,,True,False,,,,,,,,,,
12918,aerothermochemistry,Noun,"The thermochemistry of gases, especially in regard to high-speed flight and aeropropulsion", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,thermochemistry,,thermochemistry,,,,,,,,,,True,False,,,,,,,,,,
13004,aesthetican,Noun,One versed in aesthetics,,"2003, York H. Gunther, Essays on Nonconceptual Content The restriction is also motivated by the fact that intentional psychologists, more than mystics, existentialists, aestheticans, and so forth, have exploited the explanatory tools (principles) of Frege most extensively and prominently. 1996, Stephen F. Soitos, The Blues Detective The question of Reed's relation to other black aestheticans of the period such as Addison Gayle []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,aesthetics,,aesthetics,,,,,,,,,,True,False,,,,,,,,,,
15683,agreeableness,Noun,Resemblance; concordance; harmony., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,Resemblance ; concordance ; harmony ,,resemblance,;,concordance,;,harmony,,,,,,True,False,,,,,,,,,,
15771,agriculturalism,Noun,Any ideology that promotes agriculture,,"1935, Roscoe Lewis Ashley, (Please provide the book title or journal name), page 44:Before the nineteenth century closed, industrial capitalism and agriculturalism came to a showdown. 1975, Harry G. Johnson, On Economics and Society: Selected Essays, ISBN, page 278:The underlying motives of agriculturalism are obscure in the extreme: the agricultural sector as a source both of soldier-fodder and of cannon-fodder no longer enjoys the military importance it had in an earlier age of primitive and labor-intensive military technology; farmers and farmworkers are a numerically insignificant component of the electorate in all industrially advanced countries; agricultural production is an expensive and inefficient way of keeping the countryside well manicured for the delectation of the weekending or vacationing urban dweller; and the typical methods of subsidizing domestic farm production are very doubtful -- and in Europe largely unknown -- value in terms of promoting social objectives such as reduced income inequality, especially in these days of the stockbroker0landlord and the industrially employed part-time farmer. Nevertheless, agriculturalism has acquired a tenacious hold on policymaking, especially in the Common Market, where the Common Agricultural Policy is regarded as the foundation of the community even though it is badly in disarray ... 1984, Luiz Carlos Bresser Pereira, Development and crisis in Brazil, 1930-1983, page 67:The first ideological struggle, that of industrialism versus agriculturalism, had already begun in the nineteenth century. 2013, Florian Freitag, The Farm Novel in North America: Genre and Nation in the United States, English Canada, and French Canada, 1845-1945, ISBN, page 40:Agrarianism and agriculturalism do have common traits (most notably a reverence for the past, anticapitalism, and perhaps anti-industrialism; see below); yet, in contrast to agrarianism and in spite of what Brunet's definition might suggest, agriculturalism emphasizes agriculture not so much because of the latter's alleged edifying effects upon human beings, but because of the pivotal role farming supposedly plays in the French Canadian struggle for cultural survival: ""L'attachement la terre, que prtres, juristes ou sociologues prnent avec zle et intransigeance, n'est qu'un moyen au service de cette fin suprme: assurer la permanence de la nationalit coanadienne-franaise"" (Maquoi 1972, 49). 2014, Karen Stanworth, Visibly Canadian: Imaging Collective Identities in the Canadas, 1820-1910, ISBN:Three phenomena have been identified as significant elements in the socio-economic structure of Quebec during Larose's lifetime: economic liberalism, agriculturalism, and egalitarianism.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology,,ideology,,,,,,,,,,True,False,,,,,,,,,,
15826,agriologist,Noun,One involved in agriology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,agriology ,,agriology,,,,,,,,,,True,False,,,,,,,,,,
15873,agrobiodiversity,Noun,Biodiversity in agriculture,,"1996, Jitendra Srivastava, Biodiversity and Agriculture: Implications for Conservation and Development[1], World Bank Publications:In the Bank's policy dialogue with member countries and in its lending programs, little attention has been paid to agrobiodiversity concerns, and even less to the interplay between agriculture and biodiversity conservation. 2013, Walter Simon de Boef, Community Biodiversity Management: Promoting resilience and the conservation of plant genetic resources[2]:It is only in recent years that attention on community conservation, particularly with reference to agrobiodiversity, has started to gain momentum. 2014 October 4, Anelyse M. Weiler et al., Food sovereignty, food security and health equity: a meta-narrative mapping exercise, in Health Policy and Planning[3], volume 30, DOI:10.1093/heapol/czu109:Six Peruvian Quechua communities live in the Park and collaboratively manage approximately 600 varieties of native potato to ensure the regions food sovereignty by conserving its agrobiodiversity and traditional farming systems.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,agriculture,,agriculture,,,,,,,,,,True,False,,,,,,,,,,
15911,agroecology,Noun,The agricultural ecology,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ecology,,ecology,,,,,,,,,,True,False,,,,,,,,,,
15914,agroeconomics,Noun,The economics of agriculture.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,economics,,economics,,,,,,,,,,True,False,,,,,,,,,,
15916,agroeconomy,Noun,The agricultural economy of a region or country,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,economy,,economy,,,,,,,,,,True,False,,,,,,,,,,
16004,agrophysics,Noun,biophysics as it relates to agriculture,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,biophysics,,biophysics,,,,,,,,,,True,False,,,,,,,,,,
16332,aikido,Noun,A Japanese martial art developed from jujitsu and making use of holds and throws., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
16967,airfaring,Noun,Aviation., poetic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Aviation ,,aviation,,,,,,,,,,True,False,,,,,,,,,,
17463,akh,Noun,"In Egyptian mythology, (roughly) a spirit of the dead that has successfully completed its transition to the afterlife",,"1948 Henri Frankfort, Kingship and the Gods: A Study of Ancient Near Eastern Religion as the Integration of Society and Nature, p.64: Their abode is heaven; and the Akh, by contrast with the Ba, does not retain any relation to the body. It is a deceased, a transcendent being, without earthly or material ties; and, as such, it is the most spiritualized of the various concepts of the dead. 2000 James P. Allen, Middle Egyptian: An Introduction to the Language and Culture of Hieroglyphs, p.33: After spending the night asleep in their tombs, the akhs would wake each morning at sunrise and come forth from the necropolis to enjoy an ideal life, free from the cares of physical existence. 2005 Gary A. Stillwell, Afterlife: Post-Mortem Judgments in Ancient Egypt and Ancient Greece, p.118: The akh would later become the state achieved when the ba and ka are rejoined. 2009 Janet Balk, ed. Clifton D. Bryant and Dennis L. Peck, Egyptian Perceptions of Death in Antiquity in the Encyclopedia of Death and the Human Experience, p.399: If a persons ka and ba were not reunited and akh failed to develop, then everlasting life would not occur. 2015 ed. Eric Orlin, Afterlife in the Routledge Encyclopedia of Ancient Mediterranean Religions, p.17: Different postmortem aspects of the individual are mentioned in ritual texts, so that it is unclear how they relate to one another: the ka (what leaves the body when death occurs), the ba (the personality of the individual), and the akh (a glorified bodily form).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,mythology ,,mythology,,,,,,,,,,True,False,,,,,,,,,,
18709,alfiz,Noun,"In Mozarabic architecture, moulding which encloses the outward side of an arch.", architecture,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,architecture ,,architecture,,,,,,,,,,True,False,,,,,,,,,,
18770,algebra,Noun,A universal algebra.," countable, mathematics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,algebra ,,algebra,,,,,,,,,,True,False,,,,,,,,,,
19522,alkayida,Noun,"A Ghanaian dance with an emphasis on side-to-side moves, sometimes performed as a group.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance,,dance,,,,,,,,,,True,False,,,,,,,,,,
20300,allemande,Noun,"A popular instrumental dance form in Baroque music, and a standard element of a suite, generally the first or second movement.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,dance form,,dance,form,,,,,,,,,True,False,,,,,,,,,,
20352,allergenomics,Noun,The construction and analysis of allergenomes,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,construction and analysis,,construction,and,analysis,,,,,,,,True,False,,,,,,,,,,
20945,allopathic medicine,Noun,Modern Western medicine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine ,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
21222,allotyping,Noun,The separation and analysis of allotypes,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,separation and analysis,,separation,and,analysis,,,,,,,,True,False,", separation",True,,,,,,,,
21709,aloetic,Noun,A medicine containing mainly aloes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
22132,alquerque,Noun,"An ancient strategy board game, an ancestor of checkers, thought to have originated in the Middle East.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,ancient strategy board game ,,ancient,strategy,board,game,,,,,,,True,False,", ancient, game",True,,,,,,,,
22275,alterative,Noun,"A medicine or treatment which works by changing processes within the body, rather than by evacuating something etc"," medicine, now historical","[from 14th c.] 1621, Democritus Junior [pseudonym; Robert Burton], The Anatomy of Melancholy, Oxford: Printed by Iohn Lichfield and Iames Short, for Henry Cripps, OCLC 216894069; The Anatomy of Melancholy:[], 2nd corrected and augmented edition, Oxford: Printed by John Lichfield and James Short, for Henry Cripps, 1624, OCLC 54573970, partition II, section 5, member 1, subsection v:Amongst this number of cordials and alteratives I do not find a more present remedy than a cup of wine or strong drink, if it be soberly and opportunely used.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,medicine or treatment,,medicine,or,treatment,,,,,,,,True,False,", medicine",True,,,,,,,,
22340,alternate history,Noun,"Contrafactual history, a form of scientific speculation used by historians.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history ,,history,,,,,,,,,,True,False,,,,,,,,,,
22391,alternative algebra,Noun,An algebra such that every subalgebra generated by two elements is associative., algebra,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,algebra,,algebra,,,,,,,,,,True,False,,,,,,,,,,
22621,alumina,Noun,"Aluminum oxide, especially when used in mining, material sciences or ceramics.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"mining , sciences or ceramics ",,mining,",",sciences,or,ceramics,,,,,,True,False,,,,,,,,,,
23115,amate,Noun,An art form based on Mexican bark painting from the Otomi culture.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art form,,art,form,,,,,,,,,True,False,,,,,,,,,,
23752,ambush marketing,Noun,"A marketing strategy wherein advertisers associate themselves with, and therefore capitalize on, a particular event without paying any sponsorship fee.", business,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,marketing strategy,,marketing,strategy,,,,,,,,,True,False,,,,,,,,,,
24037,ametaphysics,Noun,The metaphysics of scientific realism; Same in nature but not as polemic as antimetaphysics., philosophy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,metaphysics,,metaphysics,,,,,,,,,,True,False,,,,,,,,,,
24226,amigurumi,Noun,"The Japanese art of crocheting or knitting stuffed yarn toys, typically creatures having oversized heads"," uncountable, knitting","2014 October 28, Christopher Langley, Artbound: Jael Hoffmann: High Desert Sculptor of Internal Landscapes, in KCET[1], archived from the original on 2 November 2018:Noa has been mostly homeschooled, and is poised to graduate high school in this ""severely"" rural area. She has a self-described ""yarn addiction"" (does astounding lace work, Amigurumi, and other yarn art), and wants to learn how to work in glass, after graduation. 2015, Hansi Singh, Techniques: Gauge/Yarn, in Knitted Amigurumi Vegetables: Basic Techniques Plus 5 Veggies, Minneapolis, Minn.: Creative Publishing International, ISBN, page 31:In amigurumi knitting, gauge sense is a little bit different from what it is in most other types of knitting. Since amigurumi doesn't really need to fit anybody, you're not obligated to work at any particular gauge. However, most amigurumi figures are stuffed with fiberfill. If you don't want this fluffy white stuff poking out of your creation, it's very important that you knit at a gauge that is tight for the weight of yarn that you're using. 2017 May 3, Alyson Ward, Adorable alert: A tiny yarn Sherlock Holmes or Huck Finn: New book features cute critters from Houstons crochet ninja, in Houston Chronicle[2], Houston, Tex., archived from the original on 14 August 2017:She started crocheting six years ago ""completely out of boredom,"" watching YouTube videos to pick up the technique. Almost immediately, she started making amigurumi figures, Japanese-inspired stuffed dolls and action figures.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
24711,amiodarone,Noun,A particular medicine used against arrhythmia., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
25823,amplitude spectroscopy,Noun,The analysis of the energy level structure of a quantum system through its response to driving-field amplitude rather than frequency, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis,,analysis,,,,,,,,,,True,False,,,,,,,,,,
26285,anacathartic,Noun,An expectorant or emetic medicine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,expectorant or medicine ,,expectorant,or,medicine,,,,,,,,True,False,", expectorant, medicine",True,,,,,,,,
26509,anaglyptics,Noun,The art of carving or embossing in low relief, art,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
26512,anaglyptography,Noun,"The art of copying works in relief, or of engraving as to give the subject an embossed or raised appearance; used in representing coins, bas reliefs, etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
26518,anagoge,Noun,"The spiritual or mystical interpretation of a word or passage beyond the literal, allegorical or moral sense (especially in Biblical criticism).",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,interpretation,,interpretation,,,,,,,,,,True,False,,,,,,,,,,
26525,anagogy,Noun,"The spiritual or mystical interpretation of a word or passage beyond the literal, allegorical or moral sense.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,interpretation,,interpretation,,,,,,,,,,True,False,,,,,,,,,,
26641,analgesic,Noun,"Any medicine, such as aspirin, that reduces pain without inducing unconsciousness", pharmacology,"2004, Jocoby, David B. and Youngson, R. M., Encyclopedia of Family Health, Marshall Cavendish, pg. 137: I am taking an analgesic. Is it safe to drink alcholic beverages? 2010, Associated Press staff, Cadence signs option to buy Incline (original copy), Bloomberg Businessweek: Incline makes Ionsys, a potential analgesic for adult inpatients requiring opioid pain treatment after surgery.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine ,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
26835,analytics,Noun,"Discovery, interpretation, and communication of meaningful patterns in data.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,True,False,False,False,False,False,False,False,,"interpretation , and communication",,interpretation,",",and,communication,,,,,,,True,False,,,,,,,,,,
26844,analyzation,Noun,analysis,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis,,analysis,,,,,,,,,,True,False,,,,,,,,,,
26869,anamnesis,Noun,The medical history of a patient., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history,,history,,,,,,,,,,True,False,,,,,,,,,,
27361,anatomopathology,Noun,anatomical pathology, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,pathology,,pathology,,,,,,,,,,True,False,,,,,,,,,,
27364,anatomy,Noun,"The art of studying the different parts of any organized body, to discover their situation, structure, and economy",,Synonym: dissection,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
28112,anemography,Noun,"The art of recording the direction and force of the wind, as by means of an anemograph.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
28543,angioanatomy,Noun,The anatomy of blood vessels, anatomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,anatomy,,anatomy,,,,,,,,,,True,False,,,,,,,,,,
29928,annals,Noun,Historical records; chronicles; history,,Thomas Gray the short and simple annals of the poor Edmund Burke It was one of the most critical periods in our annals.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,records ; chronicles ; history,,records,;,chronicles,;,history,,,,,,True,False,,,,,,,,,,
30111,annotated bibliography,Noun,A bibliography in which each item has an annotation - a brief summary of how each source is useful to an author in constructing a paper or argument.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,bibliography,,bibliography,,,,,,,,,,True,False,,,,,,,,,,
30115,annotation,Noun,a critical or explanatory commentary or analysis,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,commentary or analysis,,commentary,or,analysis,,,,,,,,True,False,,,,,,,,,,
30399,anodyne,Noun,any medicine or other agent that relieves pain, pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine or agent,,medicine,or,agent,,,,,,,,True,False,", medicine, agent",True,,,,,,,,
30668,anorexic,Noun,A medicine which suppresses appetite.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
30999,antalgic,Noun,Any medicine to alleviate pain; an anodyne.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
31086,antecedent,Noun,"Previous principles, conduct, history, etc.", chiefly in the plural,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"principles , conduct , history ",,principles,",",conduct,",",history,,,,,,True,False,,,,,,,,,,
31533,anthippasia,Noun,A traditional cavalry display in Ancient Athens; in particular a series contests occurring later in democratic period as a contest between tribal cavalry units at Athenian festivals such as the Olympieia and Panathenaea, historical,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,cavalry display,,cavalry,display,,,,,,,,,True,False,,,,,,,,,,
31761,anthroconservatism,Noun,A right-wing ideology that stresses the role of human nature in conservative principles.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology,,ideology,,,,,,,,,,True,False,,,,,,,,,,
31865,anthropolinguistics,Noun,anthropological linguistics, linguistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,linguistics,,linguistics,,,,,,,,,,True,False,,,,,,,,,,
31933,anthroponomics,Noun,anthroponomy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,anthroponomy,,anthroponomy,,,,,,,,,,True,False,,,,,,,,,,
