Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter,role,instance
9155,adaptation,Noun,"An instance of an organism undergoing change, or the structure or behavior that is changed"," countable, evolutionary theory","1844, Robert Sears, The Guide to Knowledge, Or Repertory of Facts: Forming a Complete Library of Entertaining Information, in the Several Departments of Science, Lterature, and Art, Embellished by Several Hundred Engravings, page 465 This is the very method adopted, in the structure of the eye, to produce a perfect picture on the retina; it is an adaptation to the laws of light, and the property of color, in natural objects.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
10935,admixture,Noun,"An instance of admixing, a mixing in of something",,"The admixture of vanilla extract in the dough improved the pastries' flavor. A mixing-in of a biologically or genetically differentiated group to an established stock. 1883, Robert Louis Stevenson, Treasure Island: [] the wood still flourished high and dense, all of fir on the land side, but towards the sea with a large admixture of live oaks. 1928, H. P. Lovecraft and Zealia Bishop, The Curse of Yig:Both were lean, raw-boned specimens; the man tall, sandy, and grey-eyed, and the woman short and rather dark, with a black straightness of hair suggesting a slight Indian admixture.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
12069,advisability,Noun,An instance of advisability; a consideration in determining overall advisability., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
16130,ah,Noun,An instance of the interjection ah,,the crowd's oohs and ahs at the fireworks,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
16923,airdash,Noun,An instance of airdashing, India,"1986, Anees Chishti, Dateline Bhopal: A Newsman's Diary of the Gas Disaster, Concept Publishing Company:Relief work following Monday's gas leak tragedy picked up on Tuesday, the day of Prime Minister Rajiv Gandhi's ninety-minute airdash to the State capital for an assessment of the magnitude of the disaster.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
17714,alarm,Noun,"An instance of an alarm ringing, beeping or clanging, to give a noise signal at a certain time",,You should set the alarm on your watch to go off at seven o'clock.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
20442,alley oop,Noun,"An instance of saying ""Alley oop!"" 1927, Wallace Smith, Are You Decent? p",,"94: Rollie says... we should cut out our alley-oop. He says: It's vulgar, that alley-oop. Every small-time acrobat says alley-oop.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
23489,ambisexuality,Noun,An instance of ambisexual behaviour., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
23888,amen,Noun,An instance of saying amen,,"2006, Evault Boswell, The Iron Mountain Baby A chorus of amens rang out across the audience.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
26694,analogate,Noun,An instance of a thing represented in general by the analogon, philosophy,"For example, given the analogon ""famous musician"", the analogates might include Mozart and Liszt.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
27032,anapodoton,Noun,An instance of anapodoton.," countable, rhetoric",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
38972,apologeticism,Noun,An instance of the use of apologetics,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
39630,appearance,Noun,"An instance of someone coming into a court of law to be part of a trial, either in person or represented by an attorney or such like; a court appearance", law,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
39709,append,Noun,An instance of writing more data to the end of an existing file, computing,"1997, Jeffrey H. Kingston, Algorithms and Data Structures, ISBN:After recursively sorting the two subsets, the situation is (11,28) 35 (45,50,62) and an append of the three pieces gives the final result. 2007, Jeff LeSueur, Marketing Automation: Practical Steps to More Effective Direct Marketing, ISBN:Logging can be used to back out bad data, be it an overwrite of existing data or an append of new data. 2016, Sibsankar Haldar, SQLite Database System Design and Implementation:When a file is created or expanded due to an append of new data to the file, new blocks are allocated to the file.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
44043,armed robbery,Noun,"An instance of robbery where the participants are armed, i.e", law,are carrying weapons.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
49174,astral projection,Noun,An instance of using this ability," countable, parapsychology","2007, Pane Andov, Extraordinary Powers in Humans, ISBN, p. 101 (Google preview): [I]f you remain close to your physical body in the first few astral projections by observing the details in your own room, you will have much stronger and clearer consciousness.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
53003,auto-suggestion,Noun,An instance of suggesting a thought to oneself.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
53424,autocracy,Noun,An instance of this government., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
53442,autocrime,Noun,An instance of such a crime, countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
54783,autosuggestion,Noun,An instance of suggesting a thought to oneself.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
55934,aw,Noun,An instance of the interjection aw,,"2009 June 17, Randal C. Archibold, Election at a Draw, Arizona Town Cuts a Deck, in New York Times[1]:Mr. McGuire, 64, a retired science teacher and two-term incumbent on the Town Council, selected a card, the six of hearts, drawing approving oos and aws from his supporters.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
56342,axenization,Noun,An instance of this process, countable,The lab succeeded in 60% of the axenizations that it attempted.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1134,tag,Noun,"An instance of touching the baserunner with the ball or the ball in a gloved hand to rule him ""out."" The tag was applied at second for the final out.", baseball,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1871,take,Noun,An instance of successful inoculation/vaccination., medicine,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
3129,talkover,Noun,An instance of talking over someone; an interruption that continues over another's speech.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4904,tardy,Noun,An instance of a student being marked as tardy by a teacher in his or her attendance sheet., US,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4990,targeting,Noun,An instance of targeting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5549,taste-test,Noun,An instance of taste-testing,,conduct a series of taste-tests in schools nation-wide,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6887,teaming,Noun,An instance of teamwork,,"1983, Frank Northen Magill, Magill's American film guide, volume 1, page 647:The father-son byplay is occasionally overdone and tedious, but there is a genuine warmth in both the Oland-Luke and the Toler-Sen Yung teamings.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
8613,telekinesis,Noun,An instance of use of such power.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
8767,teleology,Noun,"An instance of such a design or purpose, usually in natural phenomena", by extension,"2011, Paul A. Rahe, Truths You Cannot Utter:In short, what every student of biology knows that within nature there is a teleology having to do with the survival of the species which underpins the distinction between the two sexes and produces between them a natural affinity for one another no surgeon who knows what is good for him may now say.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
9374,telishment,Noun,An instance of telishing," consequentialism, countable","1961, John Hospers, Human Conduct: An Introduction to the Problems of Ethics[1], page 457:And I would say the same about punishments not telishments, but punishments in which the penalty is far too severe.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
9463,telling-off,Noun,"An instance of telling someone off, a reprimand or scolding.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
16340,thermokinesis,Noun,An instance of use of such power.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
16985,thick origami,Noun,"An instance of the technology, an item that applies the science.", countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
17287,thin-film interference,Noun,An instance of this interference.," countable, optics",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
19409,threesome,Noun,An instance of sexual activity involving three people,,"2013, Joanna Biggs, ""Tell me everything"", London Review of Books, vol. 35, no. 7: Tell me everything, she said to Losse, and when shed heard everything, got the colleague who kept suggesting a threesome discreetly demoted. 2016, John Oliver, Charter Schools, in Last Week Tonight with John Oliver, season 3, episode 22, written by Tim Carvell; Josh Gondelman; Dan Gurewitch; Jeff Maurer; Ben Silva; Will Tracy; Jill Twiss; Seena Vali; Julie Weiner, HBO, Warner Bros. Television:Thats a threesome joke about her fucking children! It was in the first season and they gave her another one!",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
21099,thwarting,Noun,An instance of blocking or obstructing,,"George Eliot [] the complicated probabilities of an arduous purpose, with all the possible thwartings and furtherings of circumstance, all the niceties of inward balance, by which a man swims and makes his point or else is carried headlong.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
22020,tidy-up,Noun,An instance of something being tidied up., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
23499,timing,Noun,An instance of recording the time of something., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
29644,total internal reflection,Noun,An instance of this phenomenon., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
31736,trade,Noun,An instance of bartering items in exchange for one another, countable,"1989, Bruce Pandolfini, Chess Openings: Traps and Zaps[1], ISBN, Glossary, page 225:EXCHANGE A trade or swap of no material profit to either side. 2009, Elliott Kalb and Mark Weinstein, The 30 Greatest Sports Conspiracy Theories of All Time[2], ISBN, page 60:When Golden State matched the Knicks' offer sheet, the Warriors and Knicks worked out a trade that sent King to New York for Richardson.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
33726,transfer,Noun,"An instance of conveying or removing from one place, person or thing to another; a transferal", countable,"2012 December 1, An internet of airborne things, in The Economist[1], volume 405, number 8813, page 3 (Technology Quarterly):A farmer could place an order for a new tractor part by text message and pay for it by mobile money-transfer. A supplier many miles away would then take the part to the local matternet station for airborne dispatch via drone.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35890,trapping,Noun,An instance of ensnaring something or someone.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
38769,trickery,Noun,"An instance of deception, underhanded behavior, dressing up, imposture, artifice, etc", countable,"1809, Washington Irving, chapter 47, in Knickerbocker's History of New York:[H]e did not wrap his rugged subject in silks and ermines, and other sickly trickeries of phrase. 1898, Bret Harte, ""See UP"" in Stories in Light and Shadow: The miners found diversions even in his alleged frauds and trickeries . . . and were fond of relating with great gusto his evasion of the Foreign Miners' Tax.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
40869,triploidy,Noun,An instance of being triploid.," countable, genetics",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
46161,turn,Noun,An instance of going past an opposition player with the ball in one's control., soccer,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
46187,turn-taking,Noun,"An instance of the one participant taking control of some interaction, usually two-party, such as a conversation, from another.", countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
