Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary
26385,anacrisis,Noun,A dialog or plot event that causes a character to reveal his or her beliefs and motivations, literary criticism,"1998, Terence J. Martin, Living Words: Studies in Dialogues Over Religion, ISBN, page 228:As Bakhtin points out, the ""classical Christian dialogic syncrises"" (dyads) of the tempted and the tempter, the believer and the nonbeliever, the righteous and the sinner, the beggar and the rich man, etc., as well as the ""corresponding anacrises"" (""provocations through discourse or plot situation"") are familiar to literature developed ""within the orbit of menippea."" 2010, P Fambrough, Ionesco's Rhinocros and the Menippean Tradition, in Studies in 20th 21st Century Literature, volume 34, number 1:A genre of ultimate questions of worldview, it features internal and external dialogue, including the anacrisis or provocation of a word by others' words, and a utopian vision. 2013, Ulf Olsson, Silence and Subject in Modern Literature:In identifying the weak spot in Fanny her longing for Mother and home Edmund entices her to speak: he is practising anacrisis. 2009, Harold Bloom, Crime and Punishment - Fyodor Dostoevsky, ISBN, page 46:The corresponding anacrises are also developed (that is, provocation through discourse or plot situation).",False,False,False,False,False,False,False,False,False,False,False,False,False,True
27280,anathema,Noun,An imprecation; a curse; a malediction, literary,"1920, Edwin Alrington /Robinson, The Three Taverns, ""The Wandering Jew"" I trembled at his ringing wealth Of manifold anathemas [] 2002, Joseph O'Conner, Star of the Sea, Vintage 2003, p. 30: That was a curse from which no flight was possible: the anathema of a man who had once known holiness.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
28293,anew,Adverb,"Again, once more; afresh, in a new way, newly"," literary, poetic or formal","Each morning, opportunitylike the sundawns anew. 1885, Richard F. Burton, The Book of the Thousand Nights and a Night, Night 558: Then they set somewhat of food before me, whereof I ate my fill, and gave me somewhat of clothes wherewith I clad myself anew and covered my nakedness; after which they took me up into the ship, []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
36839,antisplenetic,Adjective,"Acting against ill humor, associated with the spleen", historical or literary,"1975, Susan G. Auty, The comic spirit of eighteenth-century novels, page 32:His intentions were apparently as antisplenetic as Sterne's, though his book turned out to be more genial than mirthful, and therefore decidedly less efficacious in fighting the spleen. 2002, Rick Harsch, The sleep of Aborigines, page 45:So you're Spleen. I heard all about the antisplenetic antics of your brother. I lost a brother once that's what got me my lifetime's worth of probation. 2011, Hugh Ormsby-Lennon, Hey Presto!: Swift and the Quacks[1], page 154:As David Woolley has shown, Swift engineered an advertisement for the Tub, in the Morning Post, as an antisplenetic volume.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
43536,argute,Adjective,Sharp; perceptive; shrewd., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43537,argute,Adjective,Shrill in sound., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46451,as one man,Adverb,In a unified manner.," simile, literary",,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49841,ataraxia,Noun,Tranquility of mind; absence of mental disturbance," literary, Greek philosophy","Glanvill On this account the Scepticks affected an equipondious neutrality as the only means to their ataraxia, and freedom from passionate disturbances.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
53551,autodiegetic,Adjective,Pertaining to a narrator who is also the protagonist., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55035,autumn years,Noun,"The later years of one's life, especially after one has finished one's career.", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9514,tellurian,Adjective,"Of or relating to the earth; (specifically, chiefly science fiction) inhabiting planet Earth as opposed to other planets", formal or literary,"[from mid 19th c.] Synonyms: earthly, telluric, terrene, terrestrial 1836, James Cowles Prichard, Notes on the Contents of the First Book, in Researches into the Physical History of Mankind, volume I, 3rd edition, London: Sherwood, Gilbert, and Piper,[]; and J. and A. Arch,[], OCLC 7391859133, book I (On the Origin and Dispersion of Organized Beings:[]), page 97:It certainly appears difficult to reconcile with known facts the opinion maintained by [Carl] Linnus and by [Thomas] Pennant, which is, indeed, a very prevalent one, that all the tribes of tellurian animals now existing have descended from a stock that was preserved in the ark of Noah. 1836, [Constantine Samuel Rafinesque], XIX. Women and Children., in The World, or Instability. A Poem. In Twenty Parts,[], Philadelphia, Pa.; London: Published by J. Dobson,[]; London: O. Rich, OCLC 669323578, page 206:Of peaceful mutual Love, the whole mankind / Shall feel the happy power; joyful scenes / Of earthly bliss, tellurian happiness. 1846, Emanuel Swedenborg, On the Causes of the Magnetic Declination, in Augustus Clissold, transl., The Principia; or, The First Principles of Natural Things, being New Attempts toward a Philosophical Explanation of the Elementary World. [...] Translated from the Latin, London: W. Newbery,[]; H. Baillire,[]; Boston, Mass.: Otis Clapp,[], OCLC 863755, paragraph 6, page 147:But both from experiment and from our first principles, which remain to be more especially explained in our theory of the tellurian vortex, it is evident, that the north magnetic pole moves round the north tellurian pole, sooner than the south magnetic pole moves round the south tellurian; and this is because the distance of the two from the centre of the vortex is not similar, and because also of the spiral contorsion of the vortex. 1970, C[live] S[taples] Lewis, Walter Hooper, editor, God in the Dock: Essays on Theology and Ethics, Grand Rapids, Mich.: William B. Eerdmans Publishing Company, ISBN:For entrophy is the real cosmic wave, and evolution only a momentary tellurian ripple within it. On these grounds, then, I submit that we Christians have as little to fear as anyone from the knowledge actually acquired. 1983, Burr Cartwright Brundage, The Goddesses, in The Fifth Sun: Aztec Gods, Aztec World (The Texas Pan American Series), Austin, Tex.: University of Texas Press, ISBN, pages 165166:The myth therefore records the full gamut of creation, of both gods and men, and is plainly a priestly document. It treats authority as being ultimately celestial, and it dispenses with the concept of the Mother as tellurian and conditioned by the earthly element.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
15367,thence,Adverb,"Deriving from this fact or circumstance; therefore, therefrom.", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19470,thresh,Verb,"To beat soundly, usually with some tool such as a stick or whip; to drub."," transitive, literary",,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28216,toper,Noun,Someone who drinks a lot; a drunkard, now literary,"Synonyms: alcoholic, drunkard, tosspot; see also Thesaurus:drunkard 1818, John Keats, On Some Skulls in Beauly Abbey, near Inverness: A Toper this! He plied his glassMore strictly than he said the Mass, [] 1851, Herman Melville, Moby-Dick: The liquor soon mounted into their heads, as it generally does even with the arrantest topers newly landed from sea, and they began capering about most obstreperously. 1863, Sheridan Le Fanu, The House by the Churchyard Mrs. Irons rebelled in her bed, and refused peremptorily to get up again, to furnish the musical topers with rum and lemons []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
29339,torture,Noun,"the ""suffering of the heart"" imposed by one on another, as in personal relationships Every time she says 'goodbye' it is torture! Coventry City midfielder Josh Ruffels described his 11 months out injured as 'absolute torture' after the goalless draw with Derby County Under-21s", chiefly literary,([3]),False,False,False,False,False,False,False,False,False,False,False,False,False,True
32178,tragic flaw,Noun,"A personality trait or other characteristic of a real or fictional individual which is immoral, destructive, or otherwise faulty and which leads to the ruin or profound suffering of that individual", chiefly literary criticism,"1948 May 31, Harold V. Cohen, ""'Green Grass of Wyoming'"" (film review), Pittsburgh Post-Gazette, p. 28 (retrieved 5 July 2012): When a heroine's tragic flaw takes the form of uncontrollable love for an outlaw, the paths of momentary glory can lead but to defeat. 1995 Oct. 1, John Carlin, ""OJ's guilt is a black and white choice,"" The Independent (UK) (retrieved 5 July 2012): If the jury, who begin their final deliberations tomorrow, find the black All-American hero guilty of murdering his white wife, Nicole Brown, and her friend, Ronald Goldman, they will have concluded that he succumbed to the oldest tragic flaw in the book, the green-eyed monster of jealousy. 2002 Feb. 25, J. F. O. McAllistair, ""Blair the Bungee Jumper,"" Time: The control-freak instinct runs too deep. . . . This runs the risk of becoming a tragic flaw.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
32922,tranquilize,Verb,"To make (something or someone) tranquil.[1] Synonyms: appease, calm, pacify 1779, Frances Burney, Evelina, Dublin: Price, Corcoran et al., Volume2, Letter14, p.87,[4] [] with words of sweetest kindness and consolation, he soothed and tranquilised me"," transitive, now literary","1818, Mary Shelley, Frankenstein, Letter1,[5] [] I feel my heart glow with an enthusiasm which elevates me to heaven, for nothing contributes so much to tranquillize the mind as a steady purpose,a point on which the soul may fix its intellectual eye. 1855, Frederick Douglass, My Bondage and My Freedom, Chapter13,[6] This threat, the reader may well suppose, was not very tranquilizing to my feelings. 1865, G. O. Trevelyan, Cawnpore, London: Macmillan, Chapter5, p.322,[7] The column was placed under the orders of Major Renaud, who pushed up the road; fighting as occasion offered; tranquillizing the country by the very simple expedient of hanging everybody who showed signs of insubordination [] 1931, E. F. Benson, Mapp and Lucia, Chapter4,[8] Supported by an impregnable sense of justice but still dangerously fuming, Lucia went back to her garden-room, to tranquillize herself with an hours practice on the new piano. 1995, Rohinton Mistry, A Fine Balance, Toronto: McClelland and Stewart, Chapter11, p.497,[9] But time had tranquillized Dinas worries about the landlord.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
36088,travail,Noun,"Arduous or painful exertion; excessive labor, suffering, hardship", literary,"[from 13th c.] 1597, Richard Hooker, Of the Lawes of Ecclesiastical Politie, Book V, 21: But as every thing of price, so this doth require travail. 1603, Michel de Montaigne, chapter 20, in John Florio, transl., The Essayes,[], book II, printed at London: By Val[entine] Simmes for Edward Blount[], OCLC 946730821:Travell and pleasure, most unlike in nature, are notwithstanding followed together by a kind of I wot not what natural conjunction[]. 1936, Djuna Barnes, Nightwood, Faber Faber 2007, p. 38: He had thought of making a destiny for himself, through laborious and untiring travail. 2005, Tony Judt, Culture Wars, in Postwar: A history of Europe since 1945, London: Vintage Books, published 2010, ISBN:And the British mandarin Left, like their contemporaries in the Foreign Office, had little time for the travails of the small countries between Germany and Russia, whom they had always regarded as something of a nuisance.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
41209,tristesse,Noun,"sadness 2007 January 14, Liesl Schillinger, quoting Martin Amis, Siberian Fields, in New York Times[1]:The peculiar resonance of his postcoital tristesse, for example.", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43026,true,Adjective,based on actual historical events, Of a literary genre,"1965, James Holledge, What Makes a Call Girl?, London: Horwitz Publications, page 69:[A] skinny blonde of about twenty sitting in an armchair by an electric fire reading a true romance magazine. true crimetrue romance",False,False,False,False,False,False,False,False,False,False,False,False,False,True
